freq_NMS,SDmean,SDmean_err
-162.5,0.14269662921348314,0.00896118144041095
-161.1180904522613,0.14241573033707866,0.008936599521881698
-159.73618090452263,0.13679775280898876,0.00880467032305764
-158.35427135678393,0.13707865168539324,0.00879229598855294
-156.97236180904522,0.14438202247191012,0.00906553475288581
-155.59045226130652,0.1303370786516854,0.008480264617841217
-154.20854271356785,0.1393258426966292,0.008836040553255157
-152.82663316582915,0.14775280898876403,0.008963324917349481
-151.44472361809045,0.12668539325842698,0.008504439658370316
-150.06281407035175,0.13792134831460673,0.008778573792891186
-148.68090452261308,0.1438202247191011,0.008839697842678632
-147.29899497487438,0.13735955056179777,0.00875154596696517
-145.91708542713567,0.13174157303370787,0.008644041180457213
-144.53517587939697,0.12528089887640448,0.008369753882476487
-143.1532663316583,0.1348314606741573,0.00869912969246752
-141.7713567839196,0.14101123595505619,0.008778128746252077
-140.3894472361809,0.12837078651685394,0.00841961656043329
-139.0075376884422,0.13735955056179777,0.008692555809936484
-137.62562814070353,0.12865168539325844,0.008537926423882236
-136.24371859296483,0.13117977528089886,0.008523193638301124
-134.86180904522612,0.12134831460674157,0.008178421390257599
-133.47989949748742,0.11657303370786518,0.007989045687753908
-132.09798994974875,0.11910112359550562,0.008178917285504109
-130.71608040201005,0.11797752808988765,0.008160379511479868
-129.33417085427135,0.11797752808988765,0.008098930943494972
-127.95226130653266,0.12050561797752808,0.008168819973106345
-126.57035175879398,0.13089887640449438,0.008634996948458104
-125.18844221105527,0.10842696629213483,0.007672908378620074
-123.80653266331657,0.11910112359550562,0.00819572476155826
-122.42462311557789,0.11825842696629213,0.008044222687981346
-121.0427135678392,0.1098314606741573,0.007814541546838938
-119.6608040201005,0.125,0.008430720557960472
-118.2788944723618,0.10252808988764045,0.00749934028802429
-116.89698492462311,0.10084269662921348,0.00744160536421576
-115.51507537688443,0.1095505617977528,0.007867324721341131
-114.13316582914572,0.09803370786516855,0.007404650724213291
-112.75125628140702,0.10252808988764045,0.007647660104658271
-111.36934673366834,0.09943820224719102,0.007504013007303552
-109.98743718592965,0.10449438202247191,0.007621792995552918
-108.60552763819095,0.09269662921348315,0.007234168426607164
-107.22361809045225,0.09606741573033709,0.00731222964365041
-105.84170854271356,0.08876404494382023,0.007102193751678909
-104.45979899497488,0.08483146067415731,0.0069028725708493634
-103.07788944723617,0.08342696629213484,0.006885507919948853
-101.69597989949747,0.08202247191011236,0.00668595938483744
-100.31407035175879,0.08567415730337079,0.006922001646719218
-98.9321608040201,0.07584269662921347,0.00652752665301091
-97.5502512562814,0.07387640449438203,0.006517599876585241
-96.16834170854271,0.06910112359550562,0.006224385568722339
-94.78643216080401,0.07696629213483147,0.006551212260392078
-93.40452261306532,0.07247191011235954,0.006285258379583276
-92.02261306532662,0.06629213483146068,0.006073286553960765
-90.64070351758794,0.07134831460674157,0.006253210029845064
-89.25879396984924,0.0643258426966292,0.005940036248144294
-87.87688442211055,0.06320224719101124,0.00592555287522389
-86.49497487437185,0.05561797752808989,0.005531577989536629
-85.11306532663316,0.05365168539325842,0.005397536618024353
-83.73115577889446,0.05674157303370786,0.005561209181091196
-82.34924623115577,0.05926966292134832,0.005739428434951545
-80.96733668341707,0.05,0.005189344438772273
-79.58542713567839,0.04325842696629213,0.004815995908644763
-78.20351758793969,0.050280898876404495,0.005229982432981498
-76.821608040201,0.04101123595505618,0.00471846724305921
-75.4396984924623,0.03398876404494382,0.0042683893094053295
-74.05778894472361,0.03455056179775281,0.00446180942632128
-72.67587939698493,0.0351123595505618,0.00443759745605729
-71.29396984924622,0.03314606741573034,0.004225750964063295
-69.91206030150754,0.03230337078651685,0.004121360481101908
-68.53015075376884,0.02696629213483146,0.003808746222603257
-67.14824120603015,0.03314606741573034,0.004327667890604414
-65.76633165829145,0.029494382022471913,0.0040248700925483195
-64.38442211055276,0.02893258426966292,0.003940666025222661
-63.00251256281406,0.025842696629213485,0.0036872834532106274
-61.620603015075375,0.02668539325842697,0.003858370469408713
-60.238693467336674,0.02303370786516854,0.00355410355077711
-58.85678391959799,0.019662921348314606,0.00330726185247932
