time_s,counts_ch4_raw,counts_ch7_raw,counts_ch4_smooth,counts_ch7_smooth,extinction_ratio
2.774999999353895,92,169,96.25,173.9,1.8067532467344753
2.799999999348074,110,195,96.4,175.4,1.819502074669922
2.8249999993422534,98,156,96.9,174.75,1.8034055727368068
2.8499999993364327,115,172,96.35,175.2,1.8183705241119006
2.874999999330612,106,146,96.25,175.75,1.8259740259550548
2.899999999324791,81,177,95.45,176.4,1.848088004171314
2.9249999993189704,84,155,95.2,177.05,1.8597689075434898
2.9499999993131496,100,187,94.55,178.35,1.886303543078939
2.974999999307329,105,187,94.3,178.35,1.8913043478060307
2.999999999301508,81,150,93.55,177.05,1.8925708177242913
3.0249999992956873,87,190,93.6,178.25,1.904380341859996
3.0499999992898665,98,168,93.7,177.85,1.898078975433318
3.0749999992840458,85,187,92.0,177.05,1.9244565217182126
3.099999999278225,95,189,91.4,179.15,1.960065645492778
3.1249999992724042,89,187,90.1,180.05,1.9983351831076768
3.1499999992665835,83,185,89.5,182.5,2.0391061452286134
3.1749999992607627,91,221,90.15,181.4,2.012201885723658
3.199999999254942,95,190,90.35,183.55,2.0315439955502876
3.224999999249121,77,164,89.65,181.55,2.025097601762129
3.2499999992433004,100,190,89.95,179.55,1.996108949394151
3.2749999992374796,94,161,90.65,180.8,1.9944842801765639
3.299999999231659,76,179,91.05,179.6,1.9725425590118335
3.324999999225838,86,198,91.7,179.5,1.9574700108837788
3.3499999992200173,89,190,91.95,178.85,1.945078847178411
3.3749999992141966,94,195,91.45,178.65,1.9535265172011642
3.399999999208376,94,155,91.5,178.3,1.9486338797601244
3.424999999202555,88,198,92.2,175.9,1.907809110608375
3.4499999991967343,86,147,92.0,173.55,1.8864130434577564
3.4749999991909135,111,147,92.7,172.65,1.862459546905475
3.4999999991850927,95,175,93.45,173.45,1.8560727661652638
3.524999999179272,95,166,93.6,172.35,1.8413461538264813
3.549999999173451,111,166,93.85,173.35,1.8470964304544795
3.5749999991676304,90,174,95.15,173.4,1.8223857067596174
3.5999999991618097,85,185,96.4,171.3,1.7769709543384131
3.624999999155989,90,180,96.2,169.85,1.765592515574162
3.649999999150168,97,137,95.45,169.25,1.7731796752040525
3.6749999991443474,87,174,95.85,170.65,1.7803860198040649
3.6999999991385266,109,172,96.4,169.7,1.760373443965141
3.724999999132706,92,180,96.4,172.6,1.7904564315166962
3.749999999126885,103,168,94.7,175.05,1.848468848977313
3.7749999991210643,99,181,94.25,175.3,1.859946949582388
3.7999999991152436,102,180,94.15,175.25,1.8613913966876112
3.824999999109423,111,156,93.0,175.25,1.884408602130275
3.849999999103602,85,161,93.7,176.05,1.8788687299692757
3.8749999990977813,79,183,94.25,175.4,1.8610079575399363
3.8999999990919605,102,183,94.45,174.85,1.851244044448372
3.9249999990861397,99,179,95.0,178.65,1.8805263157696788
3.949999999080319,86,205,94.45,180.45,1.9105346744106875
3.974999999074498,77,196,93.1,181.45,1.9489795918158004
3.9999999990686774,86,180,92.35,180.75,1.9572279371742585
4.024999999062857,93,165,91.3,180.95,1.9819277108216655
4.049999999057036,88,166,91.25,180.4,1.9769863013481974
4.074999999051215,104,190,90.95,181.05,1.9906542055855894
4.099999999045394,96,172,89.75,182.8,2.0367688022057187
4.124999999039574,94,169,90.85,182.9,2.0132085855584676
4.149999999033753,108,213,92.15,184.25,1.9994574063809063
4.174999999027932,76,210,92.05,184.15,2.0005431830309557
4.199999999022111,82,192,91.75,184.35,2.009264305155212
4.2249999990162905,77,166,92.35,181.75,1.9680563075044066
4.24999999901047,82,172,93.35,179.75,1.9255490090848897
4.274999999004649,98,170,93.7,179.35,1.9140875133200201
4.299999998998828,96,193,93.85,178.05,1.897176345211538
4.3249999989930075,87,191,93.7,178.3,1.9028815367993288
4.349999998987187,107,163,93.65,177.5,1.8953550453615016
4.374999998981366,105,210,93.3,178.45,1.912647374041665
4.399999998975545,100,181,93.7,178.75,1.9076840981653393
4.424999998969724,93,183,92.9,177.8,1.9138858987953296
4.449999998963904,98,153,93.1,176.8,1.8990332975091404
4.474999998958083,97,156,94.15,176.3,1.8725438130443701
4.499999998952262,93,172,95.05,176.35,1.8553392950883183
4.524999998946441,96,139,95.3,176.65,1.8536201468850617
4.549999998940621,85,171,93.6,176.6,1.886752136731979
4.5749999989348,103,174,93.05,175.75,1.8887694787545537
4.599999998928979,89,191,94.3,174.05,1.845705196162824
4.624999998923158,102,175,93.6,174.3,1.8621794871595923
4.6499999989173375,92,194,92.05,172.5,1.8739815317558504
4.674999998911517,80,190,92.0,172.2,1.8717391304144375
4.699999998905696,103,182,92.9,172.05,1.8519913885699462
4.724999998899875,95,167,92.0,173.2,1.8826086956317105
4.749999998894054,87,178,91.95,174.5,1.897770527439937
4.774999998888234,64,169,92.05,173.55,1.8853883758621903
4.799999998882413,85,176,91.2,174.55,1.9139254385755051
4.824999998876592,112,157,90.45,173.7,1.920398009929017
4.849999998870771,93,168,89.1,174.4,1.957351290662656
4.874999998864951,74,174,89.95,174.05,1.9349638687944972
4.89999999885913,99,175,89.35,174.15,1.9490766647795292
4.924999998853309,111,180,89.3,172.1,1.9272116461150368
4.949999998847488,80,176,89.8,170.95,1.903674832940939
4.9749999988416675,96,182,90.4,170.0,1.8805309734305249
4.999999998835847,95,153,90.35,169.55,1.876591034843646
5.024999998830026,79,159,90.85,169.3,1.863511282313005
5.049999998824205,70,154,92.5,169.85,1.836216216196365
5.0749999988183845,76,188,92.65,169.95,1.8343227198938548
5.099999998812564,106,184,91.3,171.45,1.8778751368907132
5.124999998806743,90,177,90.85,171.25,1.8849752338812882
5.149999998800922,91,153,91.95,172.1,1.8716693855152617
5.174999998795101,90,167,91.85,172.3,1.8758845944270455
5.199999998789281,115,163,90.45,173.15,1.9143173023558395
5.22499999878346,94,158,91.35,171.9,1.8817733989941787
5.249999998777639,97,173,91.05,171.25,1.8808347061847244
5.274999998771818,97,180,91.35,173.6,1.9003831417416488
5.299999998765998,88,178,91.5,174.75,1.9098360655528979
5.324999998760177,85,187,91.15,175.4,1.924300603379876
5.349999998754356,84,164,92.75,174.55,1.8819407007883349
5.374999998748535,96,191,91.8,174.6,1.9019607842930069
5.3999999987427145,97,179,91.4,176.2,1.9277899343333937
5.424999998736894,83,197,91.7,178.25,1.9438386041227498
5.449999998731073,98,151,91.0,178.8,1.9648351648135733
5.474999998725252,90,169,89.85,181.0,2.014468558686539
5.4999999987194315,101,200,88.75,182.15,2.0523943661740573
5.524999998713611,82,182,88.55,183.05,2.0671936758659832
5.54999999870779,63,167,88.9,182.5,2.0528683914279764
5.574999998701969,108,171,88.55,182.4,2.059853190264711
5.599999998696148,87,185,89.0,181.75,2.042134831437729
5.624999998690328,82,209,88.0,183.3,2.0829545454308755
5.649999998684507,97,194,87.85,183.1,2.0842344905852674
5.674999998678686,76,178,87.3,181.95,2.084192439838669
5.699999998672865,92,207,88.8,181.5,2.0439189188959017
5.724999998667045,72,181,88.55,183.9,2.076792772421493
5.749999998661224,93,191,88.75,185.55,2.0907042253285555
5.774999998655403,104,169,88.55,183.9,2.076792772421493
5.799999998649582,81,176,89.75,183.6,2.0456824512306886
5.8249999986437615,94,174,91.65,184.05,2.008183306033735
5.849999998637941,64,195,90.4,184.5,2.040929203517246
5.87499999863212,93,187,91.65,183.3,1.9999999999781777
5.899999998626299,86,156,92.65,180.5,1.9481921208640236
5.924999998620478,113,188,92.4,179.45,1.9420995670785484
5.949999998614658,93,199,93.25,179.15,1.921179624644277
5.974999998608837,94,202,93.75,177.6,1.894399999979793
5.999999998603016,97,167,95.2,177.7,1.8665966386358548
6.024999998597195,106,176,94.9,176.45,1.8593256058813556
6.049999998591375,101,176,94.2,176.6,1.8747346071987818
6.074999998585554,83,180,94.3,177.2,1.8791092258549404
6.099999998579733,112,161,94.3,177.55,1.8828207847096203
6.124999998573912,102,153,95.3,177.0,1.8572927596867022
6.1499999985680915,92,173,94.7,177.45,1.8738120379949965
6.174999998562271,93,172,94.75,179.4,1.8934036939114152
6.19999999855645,102,176,93.65,179.9,1.920982381186108
6.224999998550629,101,183,93.75,178.75,1.9066666666463288
6.2499999985448085,87,166,93.15,177.75,1.9082125603659879
6.274999998538988,90,172,92.8,178.9,1.9278017241171574
6.299999998533167,83,188,92.4,177.95,1.9258658008449578
6.324999998527346,94,181,91.3,177.15,1.9403066812492848
6.349999998521525,84,184,91.5,176.1,1.9245901639133922
6.374999998515705,81,196,90.9,176.9,1.9460946094395368
6.399999998509884,87,195,90.35,178.5,1.9756502490096775
6.424999998504063,91,198,89.75,178.85,1.9927576601449273
6.449999998498242,95,176,89.55,179.4,2.0033500837297225
6.474999998492422,82,182,88.25,180.2,2.041926345585927
6.499999998486601,90,190,87.25,180.15,2.0647564469677393
6.52499999848078,98,157,87.7,180.05,2.0530216647428388
6.549999998474959,79,160,87.9,178.9,2.035267349237369
6.5749999984691385,87,159,87.6,177.5,2.0262557077394265
6.599999998463318,100,177,88.3,176.8,2.002265005639839
6.624999998457497,91,185,88.85,176.85,1.9904333145527244
6.649999998451676,80,180,89.9,176.2,1.959955506096107
6.6749999984458555,89,183,90.15,174.9,1.940099833589128
6.699999998440035,76,192,91.1,174.0,1.9099890230306258
6.724999998434214,81,182,91.6,173.15,1.8902838427741235
6.749999998428393,96,164,92.35,173.4,1.8776394152476705
6.774999998422572,94,149,92.45,173.1,1.8723634396768807
6.799999998416752,77,160,92.9,173.3,1.8654467168798121
6.824999998410931,108,167,94.15,174.95,1.8582049920142514
6.84999999840511,95,185,94.4,176.05,1.8649364406582103
6.874999998399289,102,183,93.75,176.8,1.885866666646551
6.899999998393469,92,169,95.05,176.3,1.8548132561614434
6.924999998387648,110,180,94.65,177.25,1.8726888536516355
6.949999998381827,105,159,94.15,177.65,1.8868826340744886
6.974999998376006,97,187,95.15,177.8,1.8686284813256056
6.9999999983701855,92,184,94.9,177.75,1.8730242360181977
7.024999998364365,107,161,94.85,178.25,1.8792830785252579
7.049999998358544,104,193,94.95,179.6,1.8915218535872402
7.074999998352723,92,181,95.45,179.95,1.8852802514207931
7.099999998346902,87,192,94.05,180.05,1.9144072301763488
7.124999998341082,117,175,93.8,178.1,1.8987206822825295
7.149999998335261,72,199,94.2,177.75,1.8869426751392042
7.17499999832944,79,191,94.55,179.2,1.8952934954849783
7.199999998323619,96,195,93.9,178.75,1.9036208732491626
7.224999998317799,76,181,92.85,180.4,1.9429186860318481
7.249999998311978,95,174,92.7,178.85,1.9293419633017328
7.274999998306157,96,176,92.2,179.5,1.9468546637532878
7.299999998300336,87,167,91.35,180.45,1.9753694581064545
7.3249999982945155,80,169,90.15,178.55,1.9805879090185181
7.349999998288695,90,146,90.05,178.6,1.9833425874293908
7.374999998282874,110,176,90.05,176.65,1.9616879511164722
7.399999998277053,99,198,89.25,176.45,1.9770308123027782
7.4249999982712325,97,171,89.35,175.35,1.9625069949416618
7.449999998265412,84,192,90.35,175.35,1.940785832850683
7.474999998259591,94,156,90.4,174.5,1.9303097344919211
7.49999999825377,82,197,90.3,173.6,1.9224806201337488
7.524999998247949,90,180,90.1,173.95,1.9306326303892272
7.549999998242129,80,155,89.55,174.45,1.9480737018207919
7.574999998236308,90,182,89.55,174.3,1.946398659944764
7.599999998230487,87,153,89.9,175.5,1.9521690767302315
7.624999998224666,101,171,89.4,176.65,1.9759507829756604
7.649999998218846,74,177,88.7,175.65,1.9802705749494895
7.674999998213025,99,191,88.3,174.4,1.9750849376899764
7.699999998207204,97,178,87.85,174.1,1.9817871371430644
7.724999998201383,74,163,89.4,173.65,1.94239373599617
7.7499999981955625,91,181,89.65,174.6,1.9475738984724194
7.774999998189742,85,186,90.2,173.9,1.9279379157214196
7.799999998183921,87,164,89.5,173.6,1.9396648044476015
7.8249999981781,87,193,90.0,175.1,1.945555555533938
7.8499999981722794,80,169,90.0,175.3,1.9477777777561358
7.874999998166459,96,156,89.5,177.3,1.9810055865700447
7.899999998160638,91,173,88.3,178.45,2.0209513023553685
7.924999998154817,88,165,88.0,178.75,2.0312499999769176
7.949999998148996,115,183,87.0,177.3,2.037931034459334
7.974999998143176,99,175,86.65,177.95,2.053664166162104
7.999999998137355,93,183,87.1,178.65,2.051090700320883
8.024999998131534,76,174,87.9,178.5,2.0307167235263854
8.049999998125713,90,185,87.85,178.5,2.0318725099370307
8.074999998119893,90,186,87.95,178.55,2.030130756088344
8.099999998114072,77,193,87.9,177.6,2.0204778156766725
8.124999998108251,77,194,87.25,176.95,2.028080229203116
8.14999999810243,68,183,88.55,177.7,2.0067758328401264
8.17499999809661,79,162,89.05,178.75,2.0072992700504515
8.199999998090789,90,191,89.45,180.55,2.0184460592284132
8.224999998084968,83,177,88.85,179.65,2.021947101834306
8.249999998079147,107,178,88.35,179.7,2.0339558573623773
8.274999998073326,84,186,89.05,179.25,2.0129140931834595
8.299999998067506,89,165,89.8,179.4,1.9977728284855483
8.324999998061685,86,174,89.2,179.3,2.01008968607612
8.349999998055864,67,156,89.35,178.4,1.996642417437083
8.374999998050043,122,171,90.6,177.1,1.9547461368437666
8.399999998044223,101,194,91.2,175.55,1.9248903508560866
8.424999998038402,96,201,92.8,176.55,1.9024784482553614
8.449999998032581,103,165,94.5,177.15,1.8746031745833376
8.47499999802676,89,176,94.35,175.1,1.855855855836186
8.49999999802094,107,174,94.65,174.4,1.8425779186281819
8.524999998015119,91,177,94.45,176.1,1.8644785600649603
8.549999998009298,78,183,95.05,175.8,1.8495528668926928
8.574999998003477,93,168,95.25,176.6,1.8540682414503509
8.599999997997656,102,167,95.35,177.3,1.8594651284545416
8.624999997991836,89,163,96.75,179.15,1.8516795865441686
8.649999997986015,100,203,94.55,181.05,1.914859862486358
8.674999997980194,113,174,93.3,180.05,1.9297963558206883
8.699999997974373,87,150,93.15,179.2,1.9237788512944305
8.724999997968553,89,163,92.4,180.8,1.9567099566887802
8.749999997962732,103,212,92.55,181.5,1.9611021069480161
8.774999997956911,96,180,91.55,182.55,1.9939923538831896
8.79999999795109,93,181,90.95,182.8,2.0098955469817494
8.82499999794527,88,188,91.1,182.95,2.0082327112842124
8.849999997939449,95,193,90.15,182.65,2.0260676649802987
8.874999997933628,78,209,89.3,184.2,2.0627099663822763
8.899999997927807,76,174,89.4,184.95,2.0687919462855837
8.924999997921987,93,184,89.0,185.3,2.082022471886719
8.949999997916166,88,197,87.7,186.45,2.125997719474048
8.974999997910345,92,190,87.7,187.05,2.1328392246050987
8.999999997904524,87,195,88.55,188.0,2.123094296983364
9.024999997898703,79,182,88.5,186.6,2.1084745762473616
9.049999997892883,81,186,87.85,187.65,2.136027319269937
9.074999997887062,74,162,87.95,187.8,2.135304150060997
9.099999997881241,85,198,87.4,187.6,2.146453089220292
9.12499999787542,91,178,86.05,187.45,2.1783846600560324
9.1499999978696,92,210,86.8,185.05,2.1319124423717524
9.174999997863779,87,197,87.65,184.5,2.104962920683343
9.199999997857958,87,162,88.15,184.0,2.0873511060455203
9.224999997852137,106,182,88.4,182.6,2.06561085970514
9.249999997846317,102,184,88.0,181.7,2.0647727272492635
9.274999997840496,83,201,88.2,180.9,2.051020408140011
9.299999997834675,95,184,89.65,181.8,2.0278862241826223
9.324999997828854,77,184,90.75,181.35,1.998347107415996
9.349999997823033,68,190,91.9,181.2,1.9717083786510148
9.374999997817213,93,161,91.7,180.75,1.9711014176448078
9.399999997811392,93,163,91.8,179.4,1.9542483659917838
9.424999997805571,103,174,91.8,177.9,1.9379084967109161
9.44999999779975,93,169,91.3,176.0,1.92771084335238
9.47499999779393,84,172,91.35,176.5,1.9321291734873332
9.499999997788109,91,179,90.45,176.95,1.9563294637705213
9.524999997782288,108,200,88.9,175.8,1.9775028121262372
9.549999997776467,103,177,89.1,174.1,1.9539842872956903
9.574999997770647,97,159,88.15,174.3,1.9773114009985557
9.599999997764826,81,189,88.55,173.9,1.963862224709612
9.624999997759005,93,151,88.55,173.25,1.9565217391083396
9.649999997753184,92,180,87.75,174.6,1.9897435897209144
9.674999997747364,77,159,89.1,175.1,1.9652076318522422
9.699999997741543,88,172,88.1,175.15,1.9880817252895793
9.724999997735722,88,191,88.5,175.45,1.9824858756838135
9.749999997729901,71,161,88.55,175.4,1.9808018068663942
9.77499999772408,87,167,89.45,175.0,1.9564002235667255
9.79999999771826,76,188,89.3,174.1,1.9496080626881342
9.824999997712439,85,176,88.65,173.55,1.9576988155447523
9.849999997706618,68,177,88.3,175.65,1.9892412230805296
9.874999997700797,77,188,88.3,175.95,1.9926387315742622
9.899999997694977,120,173,88.65,177.1,1.9977439368076957
9.924999997689156,83,175,88.45,177.6,2.007914075726309
9.949999997683335,101,175,89.75,179.75,2.002785515298019
9.974999997677514,85,171,90.1,180.3,2.0011098778912197
9.999999997671694,109,171,90.7,178.8,1.971334068335487
10.024999997665873,105,182,92.95,180.0,1.9365250134272562
10.049999997660052,90,166,93.7,180.95,1.9311632870658357
10.074999997654231,90,201,94.35,180.15,1.9093799681832606
10.09999999764841,81,195,95.15,180.45,1.8964792432801207
10.12499999764259,100,174,96.15,179.15,1.8632345293617967
10.149999997636769,88,190,97.3,180.1,1.8509763617487052
10.174999997630948,103,202,96.5,181.8,1.8839378238146742
10.199999997625127,95,183,97.0,181.75,1.8737113401868688
10.224999997619307,100,161,96.35,181.6,1.8847950181433857
10.249999997613486,116,185,96.85,181.95,1.8786783685918567
10.274999997607665,102,186,95.9,182.05,1.8983315953920925
10.299999997601844,89,172,95.45,181.7,1.9036144578113814
10.324999997596024,101,182,95.45,183.3,1.9203771607970626
10.349999997590203,88,151,95.9,182.35,1.9014598539947707
10.374999997584382,100,207,96.2,182.0,1.8918918918722256
10.399999997578561,104,207,95.25,182.15,1.9123359579851724
10.42499999757274,93,174,95.5,183.0,1.9162303664720812
10.44999999756692,88,172,94.45,181.3,1.9195341450299679
10.474999997561099,95,178,93.15,181.9,1.9527643585404961
10.499999997555278,90,173,92.45,183.25,1.9821525148514638
10.524999997549457,96,175,90.95,183.5,2.0175920835402135
10.549999997543637,90,198,90.15,182.95,2.029395452001892
10.574999997537816,99,182,90.35,182.95,2.0249031543771454
10.599999997531995,87,188,89.75,183.55,2.045125348166628
10.624999997526174,81,177,90.25,186.15,2.062603878093489
10.649999997520354,93,207,89.35,184.6,2.0660324566081028
10.674999997514533,82,168,89.3,183.7,2.057110862239002
10.699999997508712,69,195,90.2,183.4,2.0332594234807844
10.724999997502891,86,188,90.65,184.1,2.030888030865627
10.74999999749707,86,190,90.2,183.55,2.0349223946559323
10.77499999749125,86,175,90.0,183.2,2.035555555532938
10.799999997485429,93,172,89.7,183.95,2.050724637658297
10.824999997479608,89,194,90.15,182.55,2.0249584026397676
10.849999997473788,98,203,89.05,182.3,2.0471645142948103
10.874999997467967,82,176,89.2,181.55,2.035313901322474
10.899999997462146,103,189,89.4,182.3,2.0391498881203676
10.924999997456325,111,168,90.9,181.35,1.995049504928547
10.949999997450504,97,186,91.8,181.15,1.9733115468194629
10.974999997444684,86,167,93.55,181.35,1.9385355424699247
10.999999997438863,86,166,93.45,179.7,1.922953451022761
11.024999997433042,90,190,94.55,179.2,1.8952934954849783
11.049999997427221,99,170,94.25,179.45,1.9039787798206473
11.0749999974214,77,177,94.45,180.8,1.9142403387833324
11.09999999741558,90,173,94.0,179.75,1.9122340425328486
11.124999997409759,85,192,93.25,177.75,1.9061662198187006
11.149999997403938,123,188,92.9,177.8,1.9138858987953296
11.174999997398118,100,164,91.05,176.75,1.9412410763103654
11.199999997392297,104,199,89.4,176.7,1.976510067091985
11.224999997386476,84,155,89.0,176.25,1.9803370786294343
11.249999997380655,108,180,88.4,177.0,2.0022624434162637
11.274999997374834,80,180,88.55,177.1,1.9999999999774138
11.299999997369014,97,199,87.55,175.85,2.008566533386538
11.324999997363193,80,173,86.75,175.9,2.0276657060284995
11.349999997357372,83,163,87.3,176.05,2.016609392874953
11.374999997351551,75,177,86.75,176.5,2.034582132541388
11.39999999734573,66,168,87.25,176.1,2.0183381088593886
11.42499999733991,78,167,85.6,176.6,2.063084112125431
11.44999999733409,89,177,85.3,176.75,2.072098475942883
11.474999997328268,74,182,84.9,174.4,2.0541813898462404
11.499999997322448,89,168,85.15,175.85,2.065179095689193
11.524999997316627,70,165,84.35,175.65,2.0823947836149097
11.549999997310806,83,171,84.95,176.0,2.07180694523753
11.574999997304985,88,180,85.05,175.0,2.0576131687000867
11.599999997299165,79,182,85.75,173.7,2.0256559766527618
11.624999997293344,95,184,86.25,174.3,2.0208695651939608
11.649999997287523,90,198,87.5,175.5,2.0057142856913632
11.674999997281702,94,167,88.6,176.4,1.990970654605068
11.699999997275881,96,152,88.7,177.45,2.0005636978353936
11.72499999727006,89,184,89.45,177.9,1.9888205701286883
11.74999999726424,92,176,90.7,178.15,1.9641675854248712
11.77499999725842,92,187,91.1,177.8,1.9517014269818695
11.799999997252598,99,179,92.4,178.25,1.929112554091676
11.824999997246778,94,147,92.85,178.7,1.9246095853319911
11.849999997240957,93,175,92.45,178.95,1.9356408869449901
11.874999997235136,100,201,92.1,178.65,1.9397394136597206
11.899999997229315,88,186,91.55,178.75,1.9524849808634355
11.924999997223495,80,188,91.6,178.2,1.9454148471403339
11.949999997217674,104,186,91.1,179.6,1.971459934116669
11.974999997211853,99,187,90.85,180.95,1.9917446339901843
11.999999997206032,97,161,90.45,181.85,2.0105030403315585
12.024999997200212,96,174,91.2,181.1,1.985745614013314
