freq_NMS,SDmean,SDmean_err
-162.5,0.07474874371859297,0.004340127096918368
-159.72222222222223,0.07500000000000001,0.004346315712585619
-156.94444444444446,0.07826633165829146,0.004418826354042992
-154.16666666666666,0.07261306532663317,0.004289219935303077
-151.38888888888889,0.07022613065326633,0.004231686331153348
-148.61111111111111,0.07160804020100503,0.004237580359869382
-145.83333333333334,0.07412060301507538,0.004300896647194586
-143.05555555555554,0.07085427135678392,0.0042185490226665555
-140.27777777777777,0.0699748743718593,0.004175821214216116
-137.5,0.07386934673366835,0.0042792553475720155
-134.72222222222223,0.07072864321608041,0.004237315889876242
-131.94444444444446,0.06934673366834171,0.004161965147054476
-129.16666666666669,0.07751256281407035,0.004412793665113072
-126.38888888888889,0.07386934673366835,0.004292943348784812
-123.61111111111111,0.07211055276381909,0.004223861416214232
-120.83333333333334,0.06821608040201005,0.004144171344929986
-118.05555555555556,0.07123115577889447,0.0042073429865363
-115.27777777777777,0.06758793969849246,0.004104837936237061
-112.5,0.06771356783919598,0.004115111785145429
-109.72222222222223,0.07889447236180905,0.004448591508096372
-106.94444444444444,0.06934673366834171,0.004147026975121962
-104.16666666666667,0.07336683417085427,0.004273327576911122
-101.38888888888889,0.05917085427135678,0.003839274992409758
-98.61111111111111,0.0699748743718593,0.004187425724671142
-95.83333333333334,0.06645728643216081,0.00407576580228208
-93.05555555555556,0.06708542713567839,0.004121430555085285
-90.27777777777779,0.06708542713567839,0.004082314675136921
-87.5,0.06256281407035176,0.0039553207079818286
-84.72222222222223,0.06469849246231156,0.004020870158333934
-81.94444444444444,0.05816582914572864,0.0038296461024315224
-79.16666666666667,0.05766331658291457,0.0038310060733477633
-76.38888888888889,0.059547738693467335,0.0038379853535124306
-73.61111111111111,0.05527638190954774,0.0036884257177238183
-70.83333333333334,0.05314070351758794,0.0036654974055455054
-68.05555555555556,0.04924623115577889,0.003522694188860841
-65.27777777777779,0.0507537688442211,0.0035512869286457123
-62.5,0.05314070351758794,0.0036190292953874586
-59.72222222222223,0.05050251256281407,0.003584025174182961
-56.94444444444444,0.047989949748743724,0.0034898635675638078
-54.16666666666667,0.0435929648241206,0.003303918994921011
-51.388888888888886,0.0428391959798995,0.0032671596188154992
-48.611111111111114,0.04095477386934673,0.003186786202864657
-45.83333333333334,0.03555276381909547,0.0029516674990134363
-43.05555555555556,0.0350502512562814,0.002947086078683491
-40.277777777777786,0.02989949748743719,0.0027314576498883823
-37.5,0.026381909547738693,0.0025241059680880815
-34.72222222222223,0.024120603015075376,0.002408988649586894
-31.944444444444457,0.017839195979899497,0.002056849991850576
-29.166666666666686,0.018216080402010053,0.0020887189480194683
-26.388888888888886,0.017085427135678392,0.0019943342548634528
-23.611111111111114,0.013944723618090453,0.0018510256067633293
-20.833333333333343,0.016331658291457288,0.002007021765691971
-18.05555555555557,0.014447236180904523,0.0019097239528259244
-15.277777777777771,0.01407035175879397,0.0018903026055440782
-12.5,0.015452261306532664,0.0019609169024351154
-9.722222222222229,0.01721105527638191,0.002043878833682354
-6.944444444444457,0.016582914572864323,0.0019873872238962277
-4.166666666666686,0.024246231155778893,0.0023729866136368615
-1.3888888888888857,0.02399497487437186,0.0023356282275518924
1.3888888888888857,0.028391959798994976,0.0025934409762816226
4.166666666666657,0.03027638190954774,0.002732958493155477
6.944444444444429,0.027763819095477385,0.0026424337067468347
9.722222222222229,0.030402010050251258,0.0027637617813057952
12.5,0.03115577889447236,0.00278211606783247
15.277777777777771,0.033793969849246236,0.002868978183005423
18.055555555555543,0.030904522613065328,0.0028361760610380532
20.833333333333314,0.02814070351758794,0.0026303574191674393
23.611111111111114,0.028391959798994976,0.002625319794412979
26.388888888888886,0.02763819095477387,0.0026372153151017264
29.166666666666657,0.025879396984924623,0.0025179831410841996
31.94444444444443,0.020979899497487436,0.0023090634319171063
34.72222222222223,0.02148241206030151,0.0023215821504053978
37.5,0.021482412060301506,0.002322153999662452
40.27777777777777,0.019974874371859297,0.002225793998813089
43.05555555555554,0.02349246231155779,0.0024218918749090964
45.833333333333314,0.019849246231155776,0.002205412718209503
48.611111111111114,0.02173366834170854,0.002313658724057488
51.388888888888886,0.020979899497487436,0.0023096011597430266
54.16666666666666,0.025,0.0025135724061467277
56.94444444444443,0.025251256281407036,0.002485012118111455
59.72222222222223,0.0292713567839196,0.0026709479032841705
62.5,0.029522613065326636,0.0026965653805097025
65.27777777777777,0.03077889447236181,0.0027623544112548
68.05555555555554,0.03756281407035176,0.0030817229024662535
70.83333333333331,0.03555276381909547,0.002952417280246658
73.61111111111111,0.04396984924623115,0.003352373197984002
76.38888888888889,0.04271356783919598,0.003269208151124978
79.16666666666666,0.04484924623115578,0.003378874522566493
81.94444444444443,0.05012562814070352,0.003537542053529868
84.7222222222222,0.04987437185929648,0.003547577195897698
87.5,0.04836683417085427,0.003475625657827592
90.27777777777777,0.05615577889447236,0.0037415452045965864
93.05555555555554,0.0528894472361809,0.0036145535045282594
95.83333333333331,0.0550251256281407,0.0037226671869027973
98.61111111111109,0.062185929648241205,0.00393475437933252
101.38888888888886,0.06105527638190955,0.0039024863081422094
104.16666666666663,0.05615577889447236,0.0037384339391884304
106.94444444444446,0.04761306532663316,0.003431125614207982
109.72222222222223,0.060804020100502516,0.003912180599644354
112.5,0.06005025125628141,0.003929028168049888
