LECROYWRHRO66Zi,58470,Waveform
Segments,1,SegmentSize,500002
Segment,TrigTime,TimeSinceSegment1
#1,09-Jan-2026 18:46:11,0                 
Time,Ampl
-0.0250000639,-0.0024
-0.0249999639,-0.0052
-0.0249998639,-0.0044
-0.0249997639,-0.004
-0.0249996639,-0.0052
-0.0249995639,-0.0068
-0.0249994639,-0.006
-0.0249993639,-0.0052
-0.0249992639,-0.0028
-0.0249991639,-0.006
-0.0249990639,-0.0096
-0.0249989639,-0.0068
-0.0249988639,-0.0028
-0.0249987639,-0.004
-0.0249986639,-0.0008
-0.0249985639,-0.0084
-0.0249984639,-0.0052
-0.0249983639,-0.004
-0.0249982639,-0.0032
-0.0249981639,-0.0024
-0.0249980639,-0.0028
-0.0249979639,-0.002
-0.0249978639,-0.004
-0.0249977639,-0.0052
-0.0249976639,-0.0052
-0.0249975639,-0.0056
-0.0249974639,-0.0052
-0.0249973639,-0.0048
-0.0249972639,-0.0056
-0.0249971639,-0.008
-0.0249970639,-0.0076
-0.0249969639,-0.0072
-0.0249968639,-0.004
-0.0249967639,-0.0048
-0.0249966639,-0.0088
-0.0249965639,-0.0036
-0.0249964639,-0.0056
-0.0249963639,-0.008
-0.0249962639,-0.0068
-0.0249961639,-0.0052
-0.0249960639,-0.006
-0.0249959639,-0.006
-0.0249958639,-0.0036
-0.0249957639,-0.0036
-0.0249956639,-0.0024
-0.0249955639,-0.0084
-0.0249954639,-0.0076
-0.0249953639,-0.006
-0.0249952639,-0.0036
-0.0249951639,-0.0044
-0.0249950639,-0.0072
-0.0249949639,-0.0052
-0.0249948639,-0.0056
-0.0249947639,-0.0032
-0.0249946639,-0.0016
-0.0249945639,-0.0068
-0.0249944639,-0.0068
-0.0249943639,-0.0044
-0.0249942639,-0.004
-0.0249941639,0.0008
-0.0249940639,-0.0044
-0.0249939639,-0.0032
-0.0249938639,-0.0008
-0.0249937639,-0.0048
-0.0249936639,-0.0012
-0.0249935639,-0.006
-0.0249934639,-0.0048
-0.0249933639,-0.0056
-0.0249932639,-0.0016
-0.0249931639,-0.0032
-0.0249930639,-0.0032
-0.0249929639,-0.006
-0.0249928639,-0.0032
-0.0249927639,-0.0008
-0.0249926639,-0.0036
-0.0249925639,-0.0024
-0.0249924639,-0.0024
-0.0249923639,-0.002
-0.0249922639,-0.0016
-0.0249921639,-0.0044
-0.0249920639,-0.004
-0.0249919639,-0.0056
-0.0249918639,-0.0072
-0.0249917639,-0.0008
-0.0249916639,-0.0036
-0.0249915639,-0.0044
-0.0249914639,-0.002
-0.0249913639,-0.0004
-0.0249912639,-0.002
-0.0249911639,-0.0008
-0.0249910639,-0.004
-0.0249909639,-0.0072
-0.0249908639,-0.0024
-0.0249907639,-0.0036
-0.0249906639,-0.0016
-0.0249905639,-0.0024
-0.0249904639,-0.004
-0.0249903639,-0.0024
-0.0249902639,-0.0012
-0.0249901639,-0.0032
-0.0249900639,0.0008
-0.0249899639,-0.002
-0.0249898639,-0.0024
-0.0249897639,-0.0004
-0.0249896639,-0.0024
-0.0249895639,-0.0032
-0.0249894639,-0.004
-0.0249893639,-0.0012
-0.0249892639,-0.0024
-0.0249891639,-0.0016
-0.0249890639,-0.0056
-0.0249889639,-0.0028
-0.0249888639,-0.0048
-0.0249887639,-0.0028
-0.0249886639,-0.002
-0.0249885639,-0.0008
-0.0249884639,-0.0024
-0.0249883639,-0.002
-0.0249882639,-0.0016
-0.0249881639,-0.0048
-0.0249880639,-0.0064
-0.0249879639,-0.0016
-0.0249878639,-0.004
-0.0249877639,-0.0036
-0.0249876639,-0.0028
-0.0249875639,-0.002
-0.0249874639,-0.002
-0.0249873639,-0.0032
-0.0249872639,-0.0016
-0.0249871639,-0.0052
-0.0249870639,-0.0028
-0.0249869639,-0.0028
-0.0249868639,-0.0044
-0.0249867639,-0.0024
-0.0249866639,-0.0016
-0.0249865639,-0.0032
-0.0249864639,-0.0036
-0.0249863639,-0.002
-0.0249862639,-0.002
-0.0249861639,-0.0016
-0.0249860639,-0.0024
-0.0249859639,-0.0024
-0.0249858639,-0.0036
-0.0249857639,-0.0036
-0.0249856639,0.0008
-0.0249855639,-0.0028
-0.0249854639,-0.004
-0.0249853639,-0.0024
-0.0249852639,-1.11022e-016
-0.0249851639,-0.0008
-0.0249850639,-0.0008
-0.0249849639,0.0004
-0.0249848639,0.0016
-0.0249847639,-1.11022e-016
-0.0249846639,-0.0036
-0.0249845639,-0.0052
-0.0249844639,-0.0028
-0.0249843639,-0.0024
-0.0249842639,-0.0036
-0.0249841639,-0.004
-0.0249840639,-0.0056
-0.0249839639,-0.002
-0.0249838639,-0.0052
-0.0249837639,-0.0064
-0.0249836639,-0.0048
-0.0249835639,-0.0052
-0.0249834639,-0.0028
-0.0249833639,-0.008
-0.0249832639,-0.0056
-0.0249831639,-0.0056
-0.0249830639,-0.004
-0.0249829639,-0.0092
-0.0249828639,-0.0028
-0.0249827639,-0.0072
-0.0249826639,-0.0028
-0.0249825639,-0.0068
-0.0249824639,-0.0012
-0.0249823639,-0.0064
-0.0249822639,-0.0032
-0.0249821639,-0.0084
-0.0249820639,-0.0024
-0.0249819639,-0.0044
-0.0249818639,-0.0076
-0.0249817639,-0.0032
-0.0249816639,-0.0088
-0.0249815639,-0.0064
-0.0249814639,-0.004
-0.0249813639,-0.0056
-0.0249812639,-0.004
-0.0249811639,-0.0032
-0.0249810639,-0.0044
-0.0249809639,-0.0048
-0.0249808639,-0.0048
-0.0249807639,-0.0044
-0.0249806639,-0.004
-0.0249805639,-0.0056
-0.0249804639,-0.0024
-0.0249803639,-0.0012
-0.0249802639,-1.11022e-016
-0.0249801639,-0.0028
-0.0249800639,-0.0028
-0.0249799639,-0.0004
-0.0249798639,-1.11022e-016
-0.0249797639,0.002
