Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 17:05:07
Elapsed Time;00:00:59:985
Samples;824

--Statistics--
Minimum [W];7,891E-05
Maximum [W];7,9601E-05
Mean [W];7,931E-05
Standard Deviation [W];1,0499E-07
Ratio;1,009 : 1

--Graph Data--
Time (ms);Power (W)
0,000;7,9254E-05
63,000;7,9203E-05
190,000;7,9114E-05
249,000;7,9189E-05
306,000;7,9253E-05
353,000;7,9285E-05
478,000;7,9338E-05
534,000;7,9325E-05
618,000;7,9309E-05
655,000;7,9319E-05
726,000;7,9338E-05
785,000;7,9309E-05
848,000;7,9261E-05
895,000;7,9245E-05
976,000;7,9233E-05
1096,000;7,9133E-05
1159,000;7,9167E-05
1218,000;7,9241E-05
1338,000;7,9276E-05
1461,000;7,9282E-05
1520,000;7,931E-05
1578,000;7,9357E-05
1619,000;7,9388E-05
1695,000;7,9363E-05
1801,000;7,9361E-05
1860,000;7,9383E-05
1944,000;7,9326E-05
1998,000;7,9264E-05
2056,000;7,9271E-05
2177,000;7,9252E-05
2230,000;7,926E-05
2290,000;7,9275E-05
2365,000;7,9234E-05
2483,000;7,9155E-05
2545,000;7,9197E-05
2605,000;7,9227E-05
2644,000;7,9236E-05
2704,000;7,9263E-05
2780,000;7,93E-05
2839,000;7,9348E-05
2893,000;7,9404E-05
2953,000;7,9426E-05
3012,000;7,9394E-05
3134,000;7,9285E-05
3197,000;7,9258E-05
3255,000;7,9225E-05
3320,000;7,9189E-05
3438,000;7,9177E-05
3505,000;7,919E-05
3564,000;7,9203E-05
3607,000;7,9242E-05
3674,000;7,9287E-05
3735,000;7,9308E-05
3794,000;7,9316E-05
3855,000;7,9315E-05
3913,000;7,9316E-05
3987,000;7,9326E-05
4052,000;7,9327E-05
4110,000;7,9323E-05
4170,000;7,935E-05
4224,000;7,9376E-05
4345,000;7,9328E-05
4404,000;7,9287E-05
4469,000;7,9271E-05
4528,000;7,9254E-05
4593,000;7,9204E-05
4714,000;7,9217E-05
4762,000;7,9219E-05
4829,000;7,9205E-05
4890,000;7,9165E-05
4937,000;7,9145E-05
5008,000;7,9143E-05
5072,000;7,9154E-05
5130,000;7,9173E-05
5189,000;7,9167E-05
5252,000;7,9131E-05
5378,000;7,9107E-05
5437,000;7,9109E-05
5495,000;7,9105E-05
5558,000;7,9083E-05
5617,000;7,9076E-05
5733,000;7,9133E-05
5795,000;7,9223E-05
5856,000;7,9243E-05
5920,000;7,9233E-05
5979,000;7,9299E-05
6089,000;7,9421E-05
6148,000;7,9349E-05
6210,000;7,9314E-05
6272,000;7,934E-05
6335,000;7,9398E-05
6464,000;7,9478E-05
6502,000;7,9395E-05
6560,000;7,9308E-05
6623,000;7,9242E-05
6763,000;7,9278E-05
6822,000;7,9322E-05
6862,000;7,933E-05
6945,000;7,9333E-05
7004,000;7,9332E-05
7125,000;7,9341E-05
7163,000;7,9357E-05
7247,000;7,9377E-05
7285,000;7,9403E-05
7344,000;7,9387E-05
7415,000;7,9352E-05
7474,000;7,9315E-05
7527,000;7,9298E-05
7585,000;7,9283E-05
7648,000;7,9269E-05
7719,000;7,93E-05
7778,000;7,9331E-05
7841,000;7,9286E-05
7962,000;7,922E-05
8072,000;7,9186E-05
8130,000;7,9219E-05
8193,000;7,9268E-05
8254,000;7,934E-05
8317,000;7,9411E-05
8441,000;7,9509E-05
8499,000;7,9503E-05
8563,000;7,9491E-05
8674,000;7,9384E-05
8796,756;7,9347E-05
8855,756;7,9339E-05
8917,756;7,9327E-05
8978,756;7,9328E-05
9041,756;7,9345E-05
9112,756;7,9379E-05
9171,756;7,9416E-05
9233,756;7,9423E-05
9348,249;7,9348E-05
9469,249;7,9321E-05
9532,249;7,9336E-05
9591,249;7,9356E-05
9653,249;7,941E-05
9782,096;7,9499E-05
9816,096;7,9445E-05
9877,096;7,9392E-05
9940,096;7,9372E-05
10024,096;7,9374E-05
10141,096;7,9362E-05
10179,096;7,9319E-05
10264,096;7,9311E-05
10322,096;7,934E-05
10382,096;7,9341E-05
10487,096;7,9308E-05
10545,096;7,9289E-05
10607,096;7,9267E-05
10670,096;7,9253E-05
10729,096;7,9251E-05
10846,096;7,9332E-05
10911,096;7,9354E-05
11004,096;7,9364E-05
11042,096;7,936E-05
11164,096;7,9389E-05
11212,096;7,9421E-05
11274,096;7,9444E-05
11336,096;7,9448E-05
11460,096;7,9414E-05
11519,096;7,9414E-05
11577,096;7,9432E-05
11640,096;7,9442E-05
11761,181;7,9443E-05
11820,181;7,9419E-05
11886,181;7,939E-05
11933,181;7,9391E-05
12007,181;7,9405E-05
12066,181;7,9434E-05
12127,181;7,9488E-05
12186,181;7,9505E-05
12251,181;7,9498E-05
12353,181;7,9535E-05
12411,181;7,9557E-05
12492,181;7,9547E-05
12532,181;7,9528E-05
12591,181;7,95E-05
12732,181;7,9397E-05
12795,181;7,9396E-05
12853,181;7,9386E-05
12891,181;7,9361E-05
12950,181;7,9357E-05
13030,181;7,9357E-05
13093,181;7,9354E-05
13137,181;7,9356E-05
13202,181;7,9356E-05
13261,181;7,9361E-05
13332,181;7,9372E-05
13396,181;7,9372E-05
13455,181;7,9359E-05
13496,181;7,9355E-05
13555,181;7,9354E-05
13626,181;7,9336E-05
13685,181;7,9332E-05
13747,181;7,9364E-05
13816,181;7,9369E-05
13878,181;7,9339E-05
13995,181;7,9301E-05
14116,181;7,9319E-05
14178,181;7,9334E-05
14300,181;7,9317E-05
14386,181;7,9321E-05
14476,181;7,9328E-05
14596,181;7,9331E-05
14657,181;7,9323E-05
14717,181;7,931E-05
14782,181;7,9309E-05
14882,181;7,9306E-05
14945,181;7,9314E-05
15002,181;7,9282E-05
15065,181;7,9256E-05
15124,181;7,9267E-05
15252,181;7,9234E-05
15315,181;7,9184E-05
15373,181;7,9131E-05
15436,181;7,9106E-05
15557,181;7,9112E-05
15617,181;7,9146E-05
15741,181;7,9145E-05
15859,181;7,9128E-05
15921,181;7,9117E-05
15987,181;7,9136E-05
16025,181;7,9158E-05
16108,181;7,917E-05
16205,181;7,9181E-05
16266,181;7,9221E-05
16332,181;7,9254E-05
16397,181;7,9236E-05
16457,181;7,9206E-05
16580,181;7,9295E-05
16664,181;7,9347E-05
16701,181;7,9313E-05
16760,181;7,9315E-05
16881,181;7,9328E-05
16942,181;7,9323E-05
17005,181;7,9299E-05
17065,181;7,9302E-05
17170,181;7,9348E-05
17254,181;7,9346E-05
17291,181;7,9346E-05
17375,181;7,9324E-05
17435,181;7,9307E-05
17535,181;7,9408E-05
17592,181;7,9438E-05
17651,181;7,941E-05
17715,181;7,9394E-05
17774,181;7,9399E-05
17850,181;7,9416E-05
17915,181;7,9435E-05
17974,181;7,9425E-05
18032,181;7,9333E-05
18094,181;7,9235E-05
18197,181;7,9187E-05
18259,181;7,9231E-05
18321,181;7,9237E-05
18380,181;7,9216E-05
18452,181;7,9219E-05
18496,181;7,9255E-05
18580,181;7,9268E-05
18639,181;7,9288E-05
18678,181;7,9366E-05
18750,181;7,9412E-05
18809,181;7,9433E-05
18870,181;7,9464E-05
18937,181;7,9528E-05
18996,181;7,959E-05
19116,181;7,9601E-05
19181,181;7,9581E-05
19240,181;7,9524E-05
19282,181;7,9496E-05
19345,181;7,9463E-05
19414,181;7,9431E-05
19473,181;7,9398E-05
19534,181;7,9336E-05
19599,181;7,9298E-05
19644,181;7,9286E-05
19717,181;7,9281E-05
19785,181;7,9279E-05
19844,181;7,9287E-05
19902,181;7,929E-05
19965,181;7,9302E-05
20068,181;7,9191E-05
20127,181;7,9155E-05
20199,181;7,9173E-05
20261,181;7,9202E-05
