Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 16:40:53
Elapsed Time;00:00:59:977
Samples;812

--Statistics--
Minimum [W];7,9856E-05
Maximum [W];8,0416E-05
Mean [W];8,0125E-05
Standard Deviation [W];9,2337E-08
Ratio;1,007 : 1

--Graph Data--
Time (ms);Power (W)
0,000;7,987E-05
59,000;7,9874E-05
121,000;7,9878E-05
180,000;7,9886E-05
242,000;7,9913E-05
379,000;8,0004E-05
437,000;8,0035E-05
496,000;8,0035E-05
559,000;8,0009E-05
674,000;7,9975E-05
733,000;7,9979E-05
791,000;8,0003E-05
854,000;8,0073E-05
1043,444;8,0145E-05
1102,444;8,0118E-05
1164,444;8,0097E-05
1223,444;8,0083E-05
1343,444;8,0073E-05
1409,444;8,008E-05
1468,444;8,0062E-05
1507,444;8,0015E-05
1566,444;8,0008E-05
1661,444;8,0061E-05
1694,444;8,0111E-05
1778,444;8,0147E-05
1812,444;8,0163E-05
1902,444;8,0152E-05
2019,444;8,0143E-05
2056,444;8,0177E-05
2129,444;8,0198E-05
2243,444;8,0199E-05
2361,444;8,0203E-05
2423,444;8,0201E-05
2483,444;8,019E-05
2548,444;8,0164E-05
2667,444;8,0157E-05
2730,444;8,0179E-05
2787,444;8,0203E-05
2838,444;8,0195E-05
2907,444;8,0167E-05
2968,444;8,0145E-05
3090,444;8,0103E-05
3150,444;8,0068E-05
3271,444;8,0019E-05
3329,444;8,0027E-05
3392,444;8,0033E-05
3449,444;8,0037E-05
3494,444;8,0073E-05
3619,879;8,0125E-05
3678,879;8,0132E-05
3736,879;8,012E-05
3799,879;8,0112E-05
3870,879;8,0119E-05
3928,879;8,0145E-05
3993,879;8,0148E-05
4050,879;8,013E-05
4104,879;8,0123E-05
4174,879;8,0136E-05
4235,879;8,0196E-05
4283,879;8,0238E-05
4342,879;8,0218E-05
4402,879;8,0204E-05
4475,879;8,0185E-05
4539,879;8,016E-05
4600,879;8,0147E-05
4659,879;8,0138E-05
4722,879;8,0145E-05
4833,879;8,009E-05
4892,879;8,0094E-05
4954,879;8,0136E-05
5014,879;8,0208E-05
5084,879;8,0276E-05
5202,879;8,0255E-05
5264,879;8,0224E-05
5323,879;8,0216E-05
5433,879;8,0179E-05
5500,879;8,012E-05
5563,879;8,0061E-05
5622,879;8,0049E-05
5684,879;8,0041E-05
5743,879;7,9996E-05
5868,879;8,0001E-05
5905,879;8,0045E-05
5964,879;8,0064E-05
6034,879;8,0089E-05
6147,879;8,011E-05
6205,879;8,0139E-05
6270,879;8,0201E-05
6329,879;8,0261E-05
6388,879;8,0246E-05
6460,879;8,0234E-05
6518,879;8,0248E-05
6577,879;8,0219E-05
6639,879;8,0172E-05
6698,879;8,0122E-05
6769,879;8,0101E-05
6828,879;8,0113E-05
6882,879;8,0131E-05
6940,879;8,0134E-05
7005,879;8,0108E-05
7124,879;8,0068E-05
7186,879;8,0066E-05
7249,879;8,008E-05
7309,879;8,0085E-05
7429,879;8,0108E-05
7492,879;8,0129E-05
7550,879;8,0144E-05
7670,710;8,0176E-05
7787,710;8,0139E-05
7852,710;8,0114E-05
7910,710;8,009E-05
7961,710;8,0072E-05
8029,710;8,0054E-05
8091,710;8,0066E-05
8150,710;8,0081E-05
8212,710;8,0068E-05
8274,710;8,0046E-05
8381,710;7,9984E-05
8440,710;7,9988E-05
8503,710;7,9993E-05
8560,710;8,0043E-05
8624,710;8,0125E-05
8749,710;8,0249E-05
8807,710;8,0263E-05
8866,710;8,0234E-05
8929,710;8,0223E-05
9050,710;8,0215E-05
9111,710;8,0223E-05
9231,710;8,0195E-05
9294,710;8,0161E-05
9418,710;7,9916E-05
9461,710;7,9861E-05
9545,710;7,9856E-05
9605,710;7,9873E-05
9726,710;7,9955E-05
9785,710;7,9996E-05
9849,710;8,0025E-05
9901,710;8,0043E-05
10021,710;8,0133E-05
10080,710;8,0187E-05
10143,710;8,0266E-05
10190,710;8,0326E-05
10261,710;8,0306E-05
10326,710;8,0249E-05
10385,710;8,0214E-05
10444,710;8,02E-05
10501,710;8,0209E-05
10614,710;8,0223E-05
10673,710;8,021E-05
10731,710;8,0185E-05
10794,710;8,0155E-05
10853,710;8,0137E-05
10974,340;8,0155E-05
11038,340;8,0162E-05
11097,340;8,017E-05
11171,340;8,0178E-05
11292,340;8,0127E-05
11353,340;8,0091E-05
11412,340;8,0064E-05
11474,340;8,0045E-05
11571,340;8,0025E-05
11632,340;8,003E-05
11695,340;8,0026E-05
11757,340;8,0038E-05
11815,340;8,0062E-05
11939,340;8,0055E-05
12002,340;8,0091E-05
12069,340;8,0115E-05
12134,340;8,0057E-05
12254,340;8,0028E-05
12376,340;8,0119E-05
12445,340;8,0177E-05
12538,340;8,0236E-05
12600,340;8,0212E-05
12664,340;8,0144E-05
12715,340;8,01E-05
12799,340;8,0087E-05
12920,340;8,0055E-05
12979,340;8,0059E-05
13037,340;8,0104E-05
13095,340;8,0124E-05
13219,340;8,0123E-05
13278,340;8,0127E-05
13342,340;8,0113E-05
13400,340;8,0111E-05
13500,340;8,0181E-05
13584,340;8,0173E-05
13622,340;8,0224E-05
13704,340;8,027E-05
13826,102;8,027E-05
13871,102;8,0279E-05
13931,102;8,0291E-05
13996,102;8,0314E-05
14113,102;8,0346E-05
14176,102;8,0357E-05
14236,102;8,0351E-05
14297,102;8,0323E-05
14406,102;8,0239E-05
14465,102;8,0203E-05
14529,102;8,0143E-05
14590,102;8,0071E-05
14651,102;8,0026E-05
14722,102;8,0011E-05
14781,102;7,9986E-05
14845,102;7,9969E-05
14904,102;7,9998E-05
15021,102;7,9951E-05
15139,102;7,9967E-05
15201,102;7,9981E-05
15262,102;8,0028E-05
15311,102;8,0048E-05
15452,102;8,0017E-05
15499,102;8,0033E-05
15564,102;8,0082E-05
15621,102;8,0106E-05
15732,102;8,0085E-05
15794,102;8,0042E-05
15857,102;7,9985E-05
15941,102;7,9982E-05
16064,102;8,0119E-05
16097,102;8,0074E-05
16161,102;8,001E-05
16220,102;7,9949E-05
16314,102;7,9945E-05
16409,102;8,0084E-05
16454,102;8,0104E-05
16529,102;8,0065E-05
16587,102;8,0047E-05
16650,102;8,006E-05
16771,102;8,01E-05
16832,102;8,0089E-05
16894,102;8,0028E-05
16954,102;7,995E-05
17072,102;8,0075E-05
17131,102;8,0143E-05
17177,102;8,0124E-05
17261,102;8,0062E-05
17382,102;8,0065E-05
17420,102;8,0081E-05
17504,102;8,0072E-05
17611,102;7,9988E-05
17679,102;7,9992E-05
17740,102;7,9985E-05
17799,102;7,999E-05
17862,102;8,0017E-05
17910,102;8,0015E-05
17982,102;8,0041E-05
18041,102;8,0128E-05
18106,102;8,0216E-05
18165,102;8,0246E-05
18224,102;8,0235E-05
18339,102;8,0122E-05
18459,102;8,0127E-05
18524,102;8,0159E-05
18582,102;8,018E-05
18706,102;8,0076E-05
18765,102;8,0041E-05
18826,102;8,007E-05
18869,102;8,012E-05
18934,102;8,0167E-05
19060,102;8,0224E-05
19122,102;8,0252E-05
19181,102;8,0256E-05
19246,102;8,0275E-05
19364,102;8,0291E-05
19425,102;8,0302E-05
19470,102;8,0321E-05
19534,102;8,0284E-05
19604,102;8,023E-05
19665,102;8,0194E-05
19724,102;8,0155E-05
19787,102;8,015E-05
19846,102;8,0166E-05
19967,102;8,0116E-05
20030,102;8,0112E-05
20087,102;8,0096E-05
20134,102;8,0061E-05
20253,102;8,006E-05
20314,102;8,0021E-05
20372,102;7,9957E-05
20435,102;7,9939E-05
20499,102;7,9957E-05
20569,102;7,997E-05
20630,102;8,001E-05
20690,102;8,0073E-05
20793,102;8,0159E-05
