Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 16:03:20
Elapsed Time;00:00:59:925
Samples;818

--Statistics--
Minimum [W];7,9708E-05
Maximum [W];8,0359E-05
Mean [W];8,0031E-05
Standard Deviation [W];1,0226E-07
Ratio;1,008 : 1

--Graph Data--
Time (ms);Power (W)
0,000;7,9969E-05
59,000;8,0056E-05
122,000;8,0178E-05
180,000;8,0247E-05
243,000;8,0218E-05
314,000;8,0156E-05
373,000;8,0136E-05
435,000;8,013E-05
493,000;8,0106E-05
540,000;8,0086E-05
610,000;8,0062E-05
682,000;8,003E-05
743,000;8,0013E-05
782,000;8,0029E-05
865,000;8,0034E-05
985,000;8,0058E-05
1047,000;8,0089E-05
1083,000;8,0129E-05
1165,000;8,0152E-05
1288,000;8,017E-05
1347,000;8,0155E-05
1389,000;8,0134E-05
1448,000;8,0095E-05
1507,000;8,0072E-05
1577,000;8,0062E-05
1639,000;8,0046E-05
1763,000;8,0035E-05
1818,000;8,0031E-05
1888,000;8,0029E-05
1947,000;7,9993E-05
1987,000;7,9937E-05
2071,000;7,9893E-05
2118,000;7,9879E-05
2242,058;7,9909E-05
2306,058;7,9909E-05
2365,058;7,9922E-05
2425,058;7,9959E-05
2535,058;7,992E-05
2597,058;7,9898E-05
2656,058;7,9915E-05
2721,058;7,9911E-05
2780,058;7,9909E-05
2891,937;7,9961E-05
2975,937;8,0003E-05
3033,937;8,0048E-05
3093,937;8,0083E-05
3208,937;8,0171E-05
3269,937;8,0167E-05
3333,937;8,0176E-05
3392,937;8,0184E-05
3451,937;8,0193E-05
3554,937;8,0199E-05
3625,937;8,0188E-05
3682,937;8,018E-05
3743,937;8,0155E-05
3802,937;8,014E-05
3872,937;8,0139E-05
3931,937;8,0125E-05
3993,937;8,0084E-05
4052,937;8,0043E-05
4115,937;8,0047E-05
4236,937;8,013E-05
4295,937;8,0191E-05
4402,937;8,018E-05
4470,937;8,0158E-05
4532,937;8,0157E-05
4591,937;8,0161E-05
4654,937;8,0159E-05
4712,937;8,014E-05
4821,937;8,0122E-05
4880,937;8,0099E-05
4941,937;8,0083E-05
5015,937;8,0116E-05
5080,937;8,0126E-05
5200,419;8,0049E-05
5263,419;8,0029E-05
5321,419;8,0029E-05
5384,419;8,0041E-05
5491,419;8,0091E-05
5550,419;8,0077E-05
5609,419;8,008E-05
5666,419;8,0096E-05
5725,419;8,0094E-05
5867,540;8,0075E-05
5929,540;8,0071E-05
5988,540;8,0099E-05
6051,540;8,014E-05
6166,540;8,0124E-05
6223,540;8,0112E-05
6286,540;8,0088E-05
6348,540;8,0062E-05
6471,540;7,9968E-05
6515,540;7,9942E-05
6573,540;7,9952E-05
6636,540;7,9976E-05
6707,540;8,002E-05
6766,540;8,0048E-05
6829,540;8,0049E-05
6905,540;8,0053E-05
7008,540;8,0044E-05
7131,540;8,0028E-05
7190,540;8,006E-05
7251,540;8,0075E-05
7313,540;8,0053E-05
7436,540;8,0014E-05
7493,540;8,0019E-05
7548,540;8,0034E-05
7610,540;8,0058E-05
7731,540;8,0068E-05
7790,540;8,0059E-05
7911,540;8,0106E-05
8016,540;8,0057E-05
8078,540;8,0037E-05
8137,540;8,006E-05
8218,540;8,0071E-05
8336,540;7,9999E-05
8398,540;8,0005E-05
8457,540;7,9988E-05
8518,540;8,0006E-05
8642,540;7,9998E-05
8701,540;7,9994E-05
8760,540;8,0008E-05
8822,540;8,0037E-05
8922,540;8,0051E-05
8981,540;8,0035E-05
9065,540;8,0048E-05
9107,540;8,0056E-05
9167,540;8,0035E-05
9238,540;8,0009E-05
9305,540;8,0021E-05
9364,540;8,0023E-05
9422,540;8,0005E-05
9545,540;8,009E-05
9666,540;8,0077E-05
9727,540;8,0066E-05
9783,540;8,0009E-05
9842,540;7,9985E-05
9965,540;7,9925E-05
10023,540;7,9931E-05
10085,540;7,9921E-05
10143,540;7,9953E-05
10251,736;7,9938E-05
10339,736;7,9912E-05
10372,736;7,9931E-05
10436,736;7,9956E-05
10495,736;7,9982E-05
10614,736;7,9988E-05
10675,736;8,0005E-05
10749,736;8,0047E-05
10810,736;8,0117E-05
10931,736;8,0106E-05
11052,736;8,0077E-05
11111,736;8,0095E-05
11231,736;8,0128E-05
11291,736;8,0119E-05
11352,736;8,0122E-05
11392,736;8,0086E-05
11455,736;8,0106E-05
11524,736;8,0138E-05
11582,736;8,0074E-05
11641,736;8,0054E-05
11705,736;8,0104E-05
11764,736;8,0136E-05
11885,736;8,0092E-05
11947,736;8,0055E-05
12006,736;8,0038E-05
12133,628;8,0031E-05
12253,628;8,0065E-05
12315,628;8,0091E-05
12374,628;8,0135E-05
12439,628;8,0051E-05
12538,628;7,9993E-05
12621,628;7,9991E-05
12668,628;7,9947E-05
12729,628;7,9911E-05
12800,628;7,99E-05
12859,628;7,9875E-05
12904,628;7,9843E-05
12963,628;7,9853E-05
13027,628;7,9906E-05
13145,628;8,0131E-05
13207,628;8,0205E-05
13266,628;8,019E-05
13337,628;8,0148E-05
13454,628;8,0066E-05
13504,628;8,0069E-05
13563,628;8,0089E-05
13625,628;8,0133E-05
13697,628;8,0156E-05
13756,628;8,0129E-05
13818,628;8,0093E-05
13866,628;8,0095E-05
13927,628;8,0148E-05
13998,628;8,0167E-05
14122,459;8,011E-05
14181,459;8,0112E-05
14233,459;8,0094E-05
14356,459;8,0086E-05
14422,459;8,0105E-05
14481,459;8,0087E-05
14541,459;8,01E-05
14714,459;8,0043E-05
14777,459;8,0019E-05
14836,459;8,0034E-05
14898,459;8,0034E-05
15029,459;8,0049E-05
15088,459;8,0051E-05
15128,459;8,0067E-05
15211,459;8,0167E-05
15383,459;7,9973E-05
15442,459;8,0023E-05
15504,459;8,0086E-05
15563,459;8,0091E-05
15685,459;8,0072E-05
15748,459;8,002E-05
15807,459;7,9962E-05
15852,459;7,9934E-05
15933,459;7,9936E-05
15994,459;7,9936E-05
16053,459;7,9907E-05
16093,459;7,9882E-05
16177,459;7,9869E-05
16275,459;7,9789E-05
16337,459;7,9796E-05
16396,459;7,9804E-05
16473,459;7,9771E-05
16599,459;7,9708E-05
16636,459;7,9708E-05
16720,459;7,9755E-05
16757,459;7,9808E-05
16831,459;7,9854E-05
16960,459;7,993E-05
17018,459;7,992E-05
17081,459;7,9885E-05
17196,459;7,9872E-05
17300,459;7,9813E-05
17359,459;7,9782E-05
17421,459;7,9775E-05
17480,459;7,9766E-05
17543,459;7,9823E-05
17612,459;7,9893E-05
17673,459;7,9882E-05
17732,459;7,9863E-05
17802,459;7,9913E-05
17861,459;8,0014E-05
17983,459;8,0041E-05
18042,459;7,9926E-05
18082,459;7,9811E-05
18166,459;7,9776E-05
18227,459;7,9794E-05
18337,459;7,9815E-05
18396,459;7,9878E-05
18458,459;7,992E-05
18517,459;7,9946E-05
18580,459;7,9986E-05
18706,459;7,992E-05
18765,459;7,9924E-05
18823,459;7,9952E-05
18886,459;7,995E-05
18946,459;7,9977E-05
19119,115;8,0058E-05
19178,115;8,0036E-05
19239,115;8,004E-05
19298,115;8,0081E-05
19418,115;8,0101E-05
19476,115;8,01E-05
19539,115;8,0092E-05
19598,115;8,0089E-05
19660,115;8,0096E-05
19776,450;8,0162E-05
19835,450;8,017E-05
19900,450;8,0193E-05
19958,450;8,0168E-05
20021,450;8,0119E-05
20147,450;8,0066E-05
20272,450;8,0037E-05
20331,450;8,0024E-05
20451,450;8,007E-05
20517,450;8,0093E-05
20555,450;8,0086E-05
20616,450;8,0049E-05
20738,450;7,9986E-05
20797,450;8,0007E-05
20876,450;8,0048E-05
20937,450;8,0021E-05
21053,450;7,9948E-05
