Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 16:18:20
Elapsed Time;00:00:59:971
Samples;818

--Statistics--
Minimum [W];6,1793E-05
Maximum [W];6,2276E-05
Mean [W];6,2019E-05
Standard Deviation [W];7,8263E-08
Ratio;1,008 : 1

--Graph Data--
Time (ms);Power (W)
0,000;6,1929E-05
67,000;6,1948E-05
124,000;6,1965E-05
183,000;6,1933E-05
245,000;6,187E-05
314,000;6,1842E-05
373,000;6,1839E-05
434,000;6,1818E-05
495,000;6,1793E-05
554,000;6,1803E-05
677,000;6,1967E-05
739,000;6,206E-05
798,000;6,2107E-05
904,000;6,2099E-05
975,000;6,2082E-05
1040,000;6,2073E-05
1099,000;6,2053E-05
1159,000;6,2008E-05
1222,000;6,197E-05
1320,000;6,1977E-05
1379,000;6,1995E-05
1440,000;6,2017E-05
1500,000;6,1999E-05
1568,000;6,195E-05
1639,000;6,1932E-05
1703,000;6,1968E-05
1763,000;6,2009E-05
1822,000;6,2021E-05
1884,000;6,2009E-05
1987,000;6,1985E-05
2045,000;6,1955E-05
2108,000;6,1971E-05
2167,000;6,1986E-05
2238,000;6,1992E-05
2358,000;6,1996E-05
2417,000;6,1981E-05
2482,000;6,1982E-05
2540,000;6,1999E-05
2602,000;6,2034E-05
2713,000;6,2086E-05
2775,000;6,2038E-05
2842,000;6,2011E-05
2901,000;6,1995E-05
2963,000;6,1968E-05
3069,000;6,1967E-05
3129,000;6,1996E-05
3193,000;6,2036E-05
3252,000;6,2052E-05
3372,768;6,2062E-05
3431,768;6,2108E-05
3508,768;6,2145E-05
3567,768;6,2144E-05
3688,150;6,2149E-05
3747,150;6,2165E-05
3809,150;6,2154E-05
3870,150;6,2114E-05
3979,150;6,2009E-05
4037,150;6,1993E-05
4112,150;6,1997E-05
4173,150;6,2016E-05
4232,150;6,2058E-05
4354,842;6,2067E-05
4391,842;6,2039E-05
4452,842;6,2037E-05
4517,842;6,2074E-05
4575,842;6,2124E-05
4695,842;6,2156E-05
4753,842;6,2125E-05
4817,842;6,2075E-05
4879,842;6,2014E-05
4940,842;6,1959E-05
5060,842;6,1936E-05
5119,842;6,1963E-05
5198,842;6,1984E-05
5240,842;6,1989E-05
5299,842;6,1989E-05
5370,842;6,1996E-05
5433,842;6,2006E-05
5495,842;6,1998E-05
5558,842;6,1984E-05
5599,842;6,1978E-05
5670,842;6,2002E-05
5735,842;6,2037E-05
5794,842;6,2047E-05
5853,842;6,2052E-05
5914,842;6,2084E-05
6027,842;6,2142E-05
6085,842;6,2113E-05
6147,842;6,2074E-05
6209,842;6,2072E-05
6268,842;6,2051E-05
6398,842;6,1996E-05
6440,842;6,1993E-05
6502,842;6,1984E-05
6560,842;6,1957E-05
6622,842;6,1937E-05
6743,842;6,194E-05
6802,842;6,197E-05
6867,842;6,2019E-05
6925,842;6,2077E-05
7057,842;6,2096E-05
7119,842;6,2078E-05
7178,842;6,2074E-05
7242,842;6,2087E-05
7387,842;6,207E-05
7496,842;6,2018E-05
7529,842;6,2009E-05
7595,842;6,2022E-05
7654,842;6,2043E-05
7713,842;6,2045E-05
7843,842;6,2033E-05
7904,842;6,2033E-05
7963,842;6,2031E-05
8028,842;6,2016E-05
8145,842;6,2034E-05
8208,842;6,2022E-05
8267,842;6,1981E-05
8331,842;6,2005E-05
8444,842;6,2085E-05
8505,842;6,2107E-05
8620,842;6,2158E-05
8743,009;6,2233E-05
8806,009;6,225E-05
8866,009;6,2226E-05
8931,009;6,2179E-05
9054,009;6,2142E-05
9113,009;6,214E-05
9173,009;6,2112E-05
9238,009;6,2083E-05
9347,009;6,2094E-05
9406,009;6,208E-05
9472,009;6,2053E-05
9534,009;6,2027E-05
9662,009;6,1989E-05
9721,009;6,199E-05
9779,009;6,1979E-05
9817,009;6,1947E-05
9902,009;6,1912E-05
10016,009;6,1901E-05
10140,009;6,1984E-05
10180,009;6,2042E-05
10263,009;6,2086E-05
10383,009;6,2184E-05
10441,009;6,2213E-05
10488,009;6,2195E-05
10548,009;6,2144E-05
10670,009;6,2147E-05
10741,009;6,2144E-05
10803,009;6,2089E-05
10862,009;6,2054E-05
10982,009;6,2036E-05
11043,009;6,2012E-05
11156,009;6,1978E-05
11279,491;6,2028E-05
11338,491;6,2058E-05
11396,491;6,209E-05
11458,491;6,2112E-05
11589,491;6,2167E-05
11648,491;6,2146E-05
11706,491;6,2094E-05
11767,491;6,2096E-05
11877,491;6,2126E-05
11935,491;6,2116E-05
11994,491;6,2106E-05
12055,491;6,2128E-05
12126,491;6,2154E-05
12185,491;6,2126E-05
12244,491;6,2086E-05
12305,491;6,2078E-05
12364,491;6,2083E-05
12487,491;6,2131E-05
12545,491;6,215E-05
12589,491;6,2172E-05
12673,491;6,2176E-05
12713,491;6,2132E-05
12838,491;6,2118E-05
12897,491;6,2148E-05
12952,491;6,2156E-05
13013,491;6,2138E-05
13087,491;6,213E-05
13204,491;6,2107E-05
13268,491;6,2025E-05
13336,491;6,1974E-05
13434,491;6,1958E-05
13497,491;6,1987E-05
13555,491;6,2006E-05
13617,491;6,2004E-05
13675,491;6,2024E-05
13815,491;6,2033E-05
13877,491;6,2017E-05
13937,491;6,2027E-05
13995,491;6,2065E-05
14049,491;6,2104E-05
14172,491;6,2135E-05
14230,491;6,2106E-05
14288,491;6,2074E-05
14354,491;6,2061E-05
14480,491;6,2068E-05
14539,491;6,2087E-05
14579,491;6,2103E-05
14663,491;6,2109E-05
14723,491;6,2078E-05
14838,491;6,2001E-05
14904,491;6,2006E-05
14962,491;6,205E-05
15024,491;6,2094E-05
15062,491;6,2107E-05
15205,491;6,2114E-05
15264,491;6,2133E-05
15302,491;6,2139E-05
15385,491;6,2144E-05
15507,491;6,2216E-05
15564,491;6,2254E-05
15613,491;6,2267E-05
15673,491;6,2276E-05
15744,491;6,2266E-05
15803,491;6,2244E-05
15864,491;6,2206E-05
15925,491;6,2172E-05
15988,491;6,2141E-05
16109,491;6,2081E-05
16168,491;6,2086E-05
16268,491;6,2056E-05
16333,491;6,202E-05
16401,491;6,1982E-05
16447,491;6,1976E-05
16532,491;6,1993E-05
16590,491;6,2E-05
16652,491;6,1998E-05
16773,491;6,1993E-05
16831,491;6,1969E-05
16890,491;6,1964E-05
16949,491;6,1948E-05
17073,491;6,197E-05
17112,491;6,2008E-05
17170,491;6,2015E-05
17235,491;6,2028E-05
17294,491;6,2029E-05
17412,491;6,2043E-05
17494,491;6,2042E-05
17552,491;6,2025E-05
17610,491;6,2012E-05
17732,491;6,1988E-05
17797,491;6,1976E-05
17834,491;6,1968E-05
17898,491;6,1965E-05
17957,491;6,1963E-05
18028,491;6,1968E-05
18084,491;6,1973E-05
18146,491;6,1985E-05
18204,491;6,1959E-05
18269,491;6,1922E-05
18387,491;6,1913E-05
18451,491;6,1945E-05
18509,491;6,198E-05
18572,491;6,2021E-05
18631,491;6,208E-05
18756,491;6,2127E-05
18881,975;6,2036E-05
18918,975;6,2031E-05
19002,975;6,2031E-05
19122,975;6,2082E-05
19231,975;6,2104E-05
19301,975;6,209E-05
19420,975;6,2002E-05
19471,975;6,1967E-05
19532,975;6,1939E-05
19595,975;6,1925E-05
19716,975;6,1934E-05
19775,975;6,1948E-05
19840,975;6,1952E-05
19899,975;6,192E-05
19959,975;6,189E-05
20080,975;6,1918E-05
20144,975;6,1933E-05
20202,975;6,1956E-05
20257,975;6,1968E-05
20325,975;6,1978E-05
20387,975;6,2005E-05
20441,975;6,2026E-05
20505,975;6,2062E-05
20564,975;6,209E-05
20681,975;6,2053E-05
20750,975;6,2015E-05
20787,975;6,1965E-05
