Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 16:57:30
Elapsed Time;00:00:59:990
Samples;811

--Statistics--
Minimum [W];2,5309E-05
Maximum [W];2,5669E-05
Mean [W];2,5473E-05
Standard Deviation [W];7,3958E-08
Ratio;1,014 : 1

--Graph Data--
Time (ms);Power (W)
0,000;2,5355E-05
62,000;2,535E-05
121,000;2,5358E-05
183,000;2,5362E-05
255,000;2,5361E-05
313,000;2,5357E-05
373,000;2,5349E-05
418,000;2,534E-05
481,000;2,534E-05
551,000;2,5345E-05
610,000;2,5345E-05
676,000;2,5342E-05
740,000;2,5348E-05
798,000;2,5362E-05
918,000;2,5353E-05
981,000;2,5357E-05
1040,000;2,5373E-05
1152,000;2,5377E-05
1270,000;2,5378E-05
1331,000;2,5372E-05
1390,000;2,5376E-05
1463,000;2,5391E-05
1562,000;2,5374E-05
1645,000;2,5378E-05
1756,000;2,5394E-05
1875,000;2,5387E-05
1937,000;2,5379E-05
1996,000;2,5375E-05
2059,000;2,5367E-05
2118,000;2,5361E-05
2234,000;2,5373E-05
2297,000;2,5387E-05
2365,000;2,5391E-05
2484,656;2,5382E-05
2589,656;2,538E-05
2650,656;2,5381E-05
2713,656;2,5379E-05
2772,656;2,5366E-05
2842,656;2,5352E-05
2903,656;2,5339E-05
2964,656;2,533E-05
3023,656;2,5338E-05
3085,656;2,5355E-05
3207,656;2,5386E-05
3265,656;2,5379E-05
3328,656;2,5365E-05
3386,656;2,535E-05
3508,656;2,5365E-05
3567,656;2,5385E-05
3695,480;2,5371E-05
3821,480;2,534E-05
3855,480;2,5326E-05
3918,480;2,5318E-05
3976,480;2,5323E-05
4055,480;2,5347E-05
4175,480;2,5371E-05
4238,480;2,5373E-05
4296,480;2,5386E-05
4334,480;2,5404E-05
4401,480;2,5415E-05
4473,480;2,5434E-05
4535,480;2,5438E-05
4594,480;2,5419E-05
4659,480;2,5404E-05
4718,480;2,5392E-05
4821,480;2,538E-05
4879,480;2,5376E-05
4956,480;2,5381E-05
5014,480;2,5388E-05
5138,480;2,5379E-05
5200,480;2,5379E-05
5259,480;2,5373E-05
5322,480;2,5363E-05
5420,480;2,537E-05
5540,480;2,5367E-05
5600,480;2,5363E-05
5684,480;2,5374E-05
5805,480;2,5414E-05
5850,480;2,5412E-05
5908,480;2,5402E-05
5974,480;2,539E-05
6041,480;2,5386E-05
6105,480;2,5399E-05
6163,480;2,5416E-05
6211,480;2,5416E-05
6264,480;2,5401E-05
6335,480;2,5401E-05
6400,480;2,5414E-05
6459,480;2,5406E-05
6519,480;2,5362E-05
6581,480;2,5309E-05
6704,480;2,5355E-05
6763,480;2,5368E-05
6875,480;2,5348E-05
7004,407;2,5367E-05
7067,407;2,5437E-05
7125,407;2,5497E-05
7188,407;2,5487E-05
7311,407;2,5426E-05
7370,407;2,5426E-05
7429,407;2,5432E-05
7488,407;2,5415E-05
7609,407;2,5469E-05
7668,407;2,547E-05
7730,407;2,5444E-05
7789,407;2,5412E-05
7909,407;2,5372E-05
7970,407;2,5371E-05
8018,407;2,5388E-05
8075,407;2,5416E-05
8146,407;2,5434E-05
8209,407;2,5432E-05
8268,407;2,5421E-05
8330,407;2,5411E-05
8391,407;2,5406E-05
8517,407;2,541E-05
8570,407;2,5414E-05
8633,407;2,5409E-05
8692,407;2,5405E-05
8870,407;2,54E-05
8929,407;2,5406E-05
8990,407;2,5423E-05
9049,407;2,5419E-05
9169,407;2,542E-05
9228,407;2,5442E-05
9290,407;2,544E-05
9348,407;2,5411E-05
9470,407;2,5377E-05
9524,407;2,5363E-05
9590,407;2,5348E-05
9655,407;2,5337E-05
9773,407;2,5334E-05
9835,407;2,5351E-05
9895,407;2,5392E-05
9958,407;2,543E-05
10083,407;2,5411E-05
10143,407;2,5368E-05
10202,407;2,5347E-05
10257,407;2,5358E-05
10379,407;2,5426E-05
10438,407;2,5457E-05
10497,407;2,546E-05
10559,407;2,5445E-05
10675,407;2,544E-05
10734,407;2,5435E-05
10800,407;2,5427E-05
10859,407;2,5423E-05
10918,407;2,5422E-05
11050,802;2,5433E-05
11087,802;2,5427E-05
11147,802;2,5414E-05
11206,802;2,5397E-05
11277,802;2,5381E-05
11327,802;2,5377E-05
11391,802;2,5377E-05
11452,802;2,5372E-05
11514,802;2,5364E-05
11584,802;2,5358E-05
11701,802;2,5348E-05
11764,802;2,5342E-05
11822,802;2,5353E-05
11946,013;2,5374E-05
12010,013;2,5387E-05
12068,013;2,5392E-05
12132,013;2,5391E-05
12172,013;2,5395E-05
12245,013;2,5399E-05
12303,013;2,5398E-05
12362,013;2,5399E-05
12423,013;2,5404E-05
12481,013;2,5413E-05
12548,013;2,5425E-05
12667,013;2,5432E-05
12730,013;2,5429E-05
12788,013;2,5419E-05
12893,013;2,5396E-05
12955,013;2,5394E-05
13038,013;2,5404E-05
13076,013;2,5404E-05
13135,013;2,5401E-05
13256,037;2,5419E-05
13315,037;2,5425E-05
13377,037;2,5438E-05
13437,037;2,5443E-05
13501,037;2,5436E-05
13625,037;2,5408E-05
13687,037;2,5398E-05
13746,037;2,5392E-05
13808,037;2,5386E-05
13936,079;2,5383E-05
14057,079;2,5408E-05
14120,079;2,5407E-05
14179,079;2,5389E-05
14243,079;2,5375E-05
14357,123;2,5387E-05
14420,123;2,5386E-05
14477,123;2,5391E-05
14540,123;2,539E-05
14599,123;2,5393E-05
14716,123;2,5416E-05
14836,123;2,5418E-05
14895,123;2,5419E-05
14960,123;2,5426E-05
15086,123;2,5446E-05
15192,123;2,5425E-05
15251,123;2,5424E-05
15376,123;2,5431E-05
15442,123;2,5427E-05
15505,123;2,543E-05
15563,123;2,5426E-05
15681,987;2,5392E-05
15738,987;2,5373E-05
15799,987;2,5371E-05
15857,987;2,5401E-05
15977,987;2,5437E-05
16037,987;2,5446E-05
16099,987;2,5459E-05
16160,987;2,5451E-05
16281,987;2,543E-05
16346,987;2,5426E-05
16404,987;2,5419E-05
16469,987;2,541E-05
16509,987;2,5411E-05
16581,987;2,5401E-05
16640,987;2,5396E-05
16699,987;2,5408E-05
16760,987;2,5419E-05
16819,987;2,5424E-05
16953,987;2,5416E-05
16991,987;2,5411E-05
17074,987;2,5401E-05
17111,987;2,5389E-05
17195,987;2,5388E-05
17300,987;2,5415E-05
17362,987;2,5429E-05
17422,987;2,5437E-05
17481,987;2,5421E-05
17605,987;2,54E-05
17664,987;2,5409E-05
17732,987;2,5399E-05
17792,987;2,5384E-05
17971,987;2,5392E-05
18036,987;2,5417E-05
18095,987;2,5421E-05
18157,987;2,5407E-05
18279,987;2,5381E-05
18337,987;2,5351E-05
18384,987;2,5342E-05
18471,987;2,5366E-05
18592,987;2,5421E-05
18629,987;2,5435E-05
18690,987;2,5442E-05
18749,987;2,5445E-05
18811,987;2,5445E-05
18935,987;2,5429E-05
19055,987;2,5419E-05
19114,987;2,5426E-05
19234,987;2,5429E-05
19296,987;2,5427E-05
19355,987;2,5428E-05
19417,987;2,5427E-05
19545,431;2,5421E-05
19602,431;2,541E-05
19665,431;2,5398E-05
19724,431;2,5397E-05
19842,431;2,5433E-05
19901,431;2,5453E-05
19964,431;2,5468E-05
20022,431;2,5482E-05
20144,431;2,5495E-05
20209,431;2,5483E-05
20310,431;2,5466E-05
20381,431;2,5472E-05
20440,431;2,548E-05
20503,431;2,5474E-05
20559,431;2,5462E-05
20628,431;2,5461E-05
20745,431;2,5455E-05
20807,431;2,5452E-05
20866,431;2,5452E-05
20991,431;2,5446E-05
21113,431;2,5449E-05
21150,431;2,5452E-05
21234,431;2,5455E-05
21286,431;2,5454E-05
