Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 16:43:51
Elapsed Time;00:00:59:973
Samples;807

--Statistics--
Minimum [W];7,9736E-05
Maximum [W];8,0307E-05
Mean [W];8,0019E-05
Standard Deviation [W];9,5134E-08
Ratio;1,007 : 1

--Graph Data--
Time (ms);Power (W)
0,000;7,9805E-05
57,000;7,9811E-05
180,000;7,9911E-05
243,000;7,9937E-05
301,000;8,0006E-05
344,000;7,999E-05
410,000;7,9918E-05
481,000;7,9917E-05
540,000;7,9994E-05
605,000;8,0066E-05
721,000;7,9935E-05
836,000;7,9943E-05
899,000;7,9936E-05
958,000;7,9902E-05
1019,000;7,9857E-05
1081,000;7,9829E-05
1195,000;7,9865E-05
1254,000;7,9871E-05
1315,000;7,9897E-05
1374,000;7,9955E-05
1438,000;7,9977E-05
1572,000;7,99E-05
1631,000;7,9898E-05
1669,000;7,9912E-05
1752,000;7,9913E-05
1862,000;7,992E-05
1925,000;7,9932E-05
2033,000;7,9939E-05
2096,000;7,9951E-05
2220,000;7,9943E-05
2282,000;7,9891E-05
2341,000;7,9857E-05
2404,000;7,9859E-05
2463,000;7,9911E-05
2583,000;7,989E-05
2656,000;7,9872E-05
2715,000;7,9906E-05
2778,000;7,991E-05
2875,000;7,9844E-05
2959,000;7,9835E-05
3019,000;7,9893E-05
3055,000;7,9924E-05
3139,000;7,9915E-05
3260,000;7,989E-05
3309,000;7,9906E-05
3375,000;7,9927E-05
3438,000;7,993E-05
3560,000;7,9988E-05
3619,000;8,0045E-05
3681,000;8,0032E-05
3780,000;7,9961E-05
3849,000;8,0001E-05
3905,000;8,0014E-05
3964,000;7,9936E-05
4035,000;7,9866E-05
4081,000;7,9897E-05
4150,000;7,995E-05
4209,000;7,9961E-05
4274,000;7,9972E-05
4333,000;8,0014E-05
4391,000;8,0065E-05
4516,000;8,0171E-05
4575,000;8,0166E-05
4634,000;8,0132E-05
4699,000;8,0099E-05
4819,000;8,0008E-05
4878,000;7,9991E-05
4936,000;7,9978E-05
5001,000;7,9918E-05
5123,000;7,9987E-05
5225,000;8,0071E-05
5289,000;8,0126E-05
5356,000;8,0178E-05
5418,000;8,0203E-05
5475,000;8,0159E-05
5538,000;8,0082E-05
5622,000;8,0034E-05
5743,000;8,0137E-05
5780,000;8,0162E-05
5900,000;8,0029E-05
5988,000;8,0002E-05
6084,000;7,9939E-05
6143,000;7,9901E-05
6230,000;7,9846E-05
6328,000;7,9782E-05
6449,000;7,9736E-05
6513,000;7,9743E-05
6571,000;7,9771E-05
6632,000;7,9823E-05
6753,000;7,9921E-05
6874,000;7,9819E-05
6937,000;7,9805E-05
7042,000;7,992E-05
7176,000;8,0002E-05
7214,000;8,0041E-05
7298,000;8,0081E-05
7428,000;8,0206E-05
7465,000;8,0159E-05
7524,000;8,0136E-05
7586,000;8,0176E-05
7658,000;8,0193E-05
7715,000;8,0093E-05
7768,000;7,9987E-05
7827,000;7,9951E-05
7889,000;7,9924E-05
7960,000;7,9938E-05
8019,000;7,9969E-05
8082,000;8,0004E-05
8143,000;8,0036E-05
8179,000;8,003E-05
8247,000;8,0009E-05
8309,000;8,0005E-05
8367,000;8,0004E-05
8435,000;8E-05
8499,000;7,999E-05
8619,000;7,9954E-05
8678,000;7,9931E-05
8740,000;7,9908E-05
8799,000;7,9909E-05
8904,000;7,9931E-05
8965,000;8,0005E-05
9044,000;8,0096E-05
9107,000;8,011E-05
9222,688;8,0065E-05
9281,688;8,0083E-05
9340,688;8,007E-05
9401,688;8,0022E-05
9522,688;8,0046E-05
9570,688;8,0105E-05
9632,688;8,0113E-05
9692,688;8,0071E-05
9762,688;7,9994E-05
9827,688;7,9921E-05
9944,688;7,9872E-05
10007,688;7,9905E-05
10130,688;8,0012E-05
10188,688;8,0064E-05
10248,688;8,0106E-05
10357,688;8,0087E-05
10427,688;8,0086E-05
10486,688;8,0059E-05
10544,688;8,0038E-05
10607,688;8,0055E-05
10650,688;8,0106E-05
10731,688;8,0105E-05
10770,688;8,0021E-05
10853,688;7,9981E-05
10912,688;8,0038E-05
10966,688;8,0093E-05
11071,688;8,006E-05
11157,688;8,0074E-05
11192,688;8,0101E-05
11276,688;8,0073E-05
11396,688;7,9963E-05
11455,688;7,9956E-05
11495,688;7,9957E-05
11578,688;7,9981E-05
11676,688;8,0043E-05
11735,688;8,0047E-05
11811,688;8,0083E-05
11870,688;8,013E-05
11935,688;8,0131E-05
12052,688;8,0107E-05
12113,688;8,0107E-05
12156,688;8,0083E-05
12218,688;8,0064E-05
12286,688;8,0049E-05
12408,688;8,008E-05
12471,688;8,0119E-05
12540,688;8,0145E-05
12602,688;8,0138E-05
12698,688;8,0138E-05
12760,688;8,0176E-05
12822,688;8,0217E-05
12888,688;8,0233E-05
13019,688;8,0161E-05
13081,688;8,0158E-05
13140,688;8,0112E-05
13202,688;8,0068E-05
13246,688;8,0027E-05
13317,688;8,0028E-05
13382,688;8,0062E-05
13441,688;8,0077E-05
13550,688;8,0147E-05
13675,688;8,0031E-05
13739,688;8,0012E-05
13798,688;8,0027E-05
13857,688;8,0052E-05
13920,688;8,0062E-05
14043,688;8,0003E-05
14101,688;7,9974E-05
14168,688;7,9984E-05
14227,688;8,0051E-05
14266,688;8,0161E-05
14397,688;8,0114E-05
14460,688;8,0021E-05
14518,688;7,9961E-05
14581,688;7,9929E-05
14702,688;7,9908E-05
14760,688;7,9918E-05
14812,688;7,9925E-05
14871,688;7,9937E-05
14933,688;7,9969E-05
15056,688;7,9929E-05
15122,688;7,9913E-05
15181,688;7,9908E-05
15242,688;7,9918E-05
15313,688;7,9933E-05
15374,688;7,9947E-05
15421,688;7,9994E-05
15485,688;8,0059E-05
15544,688;8,0113E-05
15665,688;8,0068E-05
15727,688;8,0014E-05
15786,688;8,0007E-05
15848,688;8,0025E-05
15907,688;8,0051E-05
16029,688;8,0059E-05
16150,688;8,0033E-05
16217,688;8,0043E-05
16255,688;8,007E-05
16376,688;8,007E-05
16460,688;8,0054E-05
16497,688;8,0094E-05
16579,688;8,0111E-05
16701,688;7,9959E-05
16739,688;7,9954E-05
16797,688;7,9985E-05
16881,688;7,9978E-05
16994,688;7,9955E-05
17060,688;7,9991E-05
17119,688;8,0009E-05
17177,688;8,0022E-05
17297,688;8,0001E-05
17350,688;7,9997E-05
17409,688;7,9996E-05
17474,688;8,0009E-05
17592,397;7,9972E-05
17656,397;7,9931E-05
17714,397;7,9901E-05
17779,397;7,9895E-05
17903,397;8,0005E-05
17962,397;8,0031E-05
18076,397;7,9895E-05
18201,397;7,9911E-05
18264,397;7,9949E-05
18323,397;7,9999E-05
18382,397;8,0022E-05
18446,397;8,001E-05
18567,397;8,0039E-05
18678,397;8,0063E-05
18741,397;7,9963E-05
18863,397;7,9878E-05
18924,397;7,9925E-05
18988,397;7,9978E-05
19048,397;7,9999E-05
19156,397;8,0013E-05
19229,397;8,003E-05
19288,397;8,0018E-05
19347,397;8,0038E-05
19468,389;8,0164E-05
19535,389;8,0127E-05
19594,389;8,0057E-05
19659,389;7,9992E-05
19777,389;7,9903E-05
19814,389;7,9946E-05
19878,389;8,0008E-05
19943,389;7,9998E-05
20035,389;7,9959E-05
20073,389;7,9955E-05
20132,389;8,0015E-05
20197,389;8,0089E-05
20258,389;8,0107E-05
20378,389;8,0094E-05
20437,389;8,0065E-05
20475,389;8,0068E-05
20561,389;8,0129E-05
20657,389;8,013E-05
20718,389;8,006E-05
20782,389;8,0031E-05
20866,389;8,0028E-05
20966,389;8,0026E-05
21024,389;8,0035E-05
21087,389;8,0061E-05
21146,389;8,0078E-05
