Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 16:20:22
Elapsed Time;00:00:59:892
Samples;817

--Statistics--
Minimum [W];7,9719E-05
Maximum [W];8,0311E-05
Mean [W];8,0036E-05
Standard Deviation [W];9,8937E-08
Ratio;1,007 : 1

--Graph Data--
Time (ms);Power (W)
0,000;8,0062E-05
37,000;8,0095E-05
96,000;8,0109E-05
161,000;8,0115E-05
231,000;8,0135E-05
293,000;8,0164E-05
351,000;8,0182E-05
412,000;8,019E-05
479,000;8,0184E-05
600,000;8,0123E-05
640,000;8,0115E-05
699,000;8,0106E-05
764,000;8,0098E-05
823,000;8,0077E-05
953,717;8,0019E-05
1012,717;8,0008E-05
1069,717;7,9982E-05
1139,717;7,9961E-05
1198,717;7,9944E-05
1308,717;7,989E-05
1373,717;7,99E-05
1432,717;7,9889E-05
1491,717;7,9874E-05
1553,717;7,9872E-05
1679,717;7,9914E-05
1792,717;7,9973E-05
1851,717;8,0025E-05
1909,717;8,0067E-05
2039,768;8,0102E-05
2104,768;8,0108E-05
2163,768;8,0095E-05
2228,768;8,0094E-05
2345,768;8,0052E-05
2403,768;8,0002E-05
2462,768;7,997E-05
2524,768;7,9953E-05
2649,768;7,991E-05
2708,768;7,9915E-05
2769,768;7,9927E-05
2830,768;7,9946E-05
2889,768;7,9923E-05
3012,768;7,9846E-05
3072,768;7,9828E-05
3109,768;7,9831E-05
3170,768;7,9853E-05
3233,768;7,9902E-05
3302,768;7,9989E-05
3360,768;8,0081E-05
3419,768;8,0138E-05
3473,768;8,0147E-05
3532,768;8,0144E-05
3604,768;8,022E-05
3673,768;8,0247E-05
3732,768;8,0154E-05
3790,768;8,0045E-05
3852,768;7,9947E-05
3974,768;7,9891E-05
4033,768;7,9928E-05
4092,768;7,9968E-05
4153,768;8E-05
4214,768;8,0015E-05
4319,768;8,0004E-05
4382,768;8,0039E-05
4440,768;8,0035E-05
4507,768;7,9992E-05
4616,768;7,9951E-05
4678,768;7,9958E-05
4739,768;7,9958E-05
4808,768;7,9945E-05
4983,768;7,9914E-05
5048,768;7,9912E-05
5107,768;7,991E-05
5166,768;7,9909E-05
5289,768;7,9975E-05
5352,768;7,9987E-05
5410,768;8,0013E-05
5475,768;8,005E-05
5533,768;8,0077E-05
5657,720;8,0058E-05
5716,720;8,002E-05
5763,720;7,9985E-05
5822,720;7,9957E-05
5906,720;7,9959E-05
6002,720;7,9973E-05
6066,720;7,9942E-05
6125,720;7,9918E-05
6208,720;7,9843E-05
6306,720;7,9957E-05
6368,720;8,0076E-05
6432,720;8,0146E-05
6495,720;8,0258E-05
6553,720;8,0281E-05
6623,720;8,0163E-05
6682,720;8,0098E-05
6748,720;8,0133E-05
6792,720;8,0174E-05
6851,720;8,0172E-05
6970,720;8,007E-05
7037,720;7,9993E-05
7097,720;7,9978E-05
7162,720;8,0081E-05
7283,720;8,0269E-05
7346,720;8,0236E-05
7408,720;8,0162E-05
7466,720;8,0093E-05
7583,720;8,0002E-05
7645,720;7,9987E-05
7706,720;7,9968E-05
7763,720;7,9954E-05
7822,720;7,9951E-05
7937,720;7,9952E-05
8002,720;7,9964E-05
8061,720;7,998E-05
8118,720;7,9981E-05
8181,720;7,9953E-05
8316,641;7,9946E-05
8375,641;7,996E-05
8437,641;8,001E-05
8496,641;8,0036E-05
8617,996;7,9952E-05
8654,996;7,9938E-05
8716,996;7,9892E-05
8794,996;7,984E-05
8912,996;7,9719E-05
8966,996;7,9721E-05
9026,996;7,9816E-05
9090,996;7,9894E-05
9207,996;7,9922E-05
9270,996;7,9931E-05
9341,996;8,0068E-05
9403,996;8,0183E-05
9501,996;7,9994E-05
9560,996;7,9894E-05
9643,996;7,9895E-05
9701,996;7,9916E-05
9822,996;8,0026E-05
9881,996;8,0021E-05
9921,996;7,9984E-05
10005,996;7,9958E-05
10176,221;8,0095E-05
10258,221;8,0072E-05
10296,221;8,0008E-05
10380,221;7,9989E-05
10471,221;7,996E-05
10535,221;7,9972E-05
10593,221;8,0014E-05
10651,221;8,0056E-05
10742,221;8,0092E-05
10841,221;8,0106E-05
10901,221;8,0136E-05
11023,221;8,0045E-05
11086,221;8,0012E-05
11197,221;7,9965E-05
11256,221;7,9975E-05
11318,221;8,0011E-05
11383,221;8,0063E-05
11503,961;8,0093E-05
11568,961;8,0021E-05
11632,961;7,9995E-05
11690,961;8,0001E-05
11812,961;7,9976E-05
11849,961;7,9937E-05
11928,961;7,9954E-05
11970,961;7,9994E-05
12054,961;8,0012E-05
12153,961;7,9995E-05
12217,961;8,0009E-05
12277,961;7,9998E-05
12339,961;7,9969E-05
12401,961;7,9951E-05
12472,961;7,998E-05
12530,961;8,0041E-05
12592,961;8,0125E-05
12661,961;8,0167E-05
12698,961;8,0121E-05
12769,961;8,0062E-05
12828,961;8,0051E-05
12892,961;8,0075E-05
12951,961;8,0103E-05
13014,961;8,0148E-05
13132,864;8,0208E-05
13195,864;8,007E-05
13301,864;8,0028E-05
13420,864;8,0159E-05
13483,864;8,0233E-05
13542,864;8,027E-05
13601,864;8,0244E-05
13672,864;8,0129E-05
13735,864;8,0015E-05
13793,864;7,9974E-05
13856,864;8,005E-05
13902,864;8,0124E-05
14023,864;8,0064E-05
14161,864;8,0025E-05
14223,864;8,0013E-05
14322,864;8,0093E-05
14406,864;8,0108E-05
14464,864;8,0088E-05
14526,864;8,0066E-05
14623,864;8,0096E-05
14682,864;8,0133E-05
14766,864;8,015E-05
14803,864;8,0124E-05
14865,864;8,0092E-05
14988,864;8,007E-05
15055,864;8,0097E-05
15113,864;8,0088E-05
15182,864;8,007E-05
15301,864;7,9992E-05
15370,864;7,9917E-05
15430,864;7,9904E-05
15490,864;7,9894E-05
15527,864;7,9872E-05
15670,864;7,9927E-05
15728,864;7,9989E-05
15782,864;8,0025E-05
15841,864;8,0037E-05
15912,864;8,0036E-05
15956,864;7,9994E-05
16021,864;7,9986E-05
16080,864;8,0003E-05
16142,864;8,0005E-05
16266,864;7,9935E-05
16313,864;7,9921E-05
16372,864;7,9915E-05
16432,864;7,9826E-05
16570,864;7,9783E-05
16628,864;7,9857E-05
16681,864;7,9889E-05
16743,864;7,9888E-05
16813,864;7,9847E-05
16872,864;7,9821E-05
16936,864;7,9851E-05
16995,864;7,9915E-05
17043,864;7,9986E-05
17156,864;8,0015E-05
17227,864;7,9985E-05
17291,864;7,9964E-05
17350,864;7,9938E-05
17420,864;7,9911E-05
17538,218;7,9921E-05
17577,218;7,9944E-05
17660,218;7,9966E-05
17698,218;7,9965E-05
17758,218;7,9921E-05
17879,218;7,9936E-05
17943,218;7,9942E-05
18002,218;7,9942E-05
18061,218;7,9986E-05
18124,218;8,0019E-05
18254,218;8,003E-05
18312,218;8,007E-05
18372,218;8,0075E-05
18431,218;8,0075E-05
18492,218;8,0086E-05
18603,218;8,008E-05
18662,218;8,0101E-05
18746,218;8,0134E-05
18783,218;8,0171E-05
18842,218;8,0169E-05
18974,218;7,999E-05
19040,218;7,9986E-05
19099,218;8,004E-05
19158,218;8,0044E-05
19219,218;8,0001E-05
19341,218;7,9922E-05
19399,218;7,9882E-05
19464,218;7,9932E-05
19523,218;7,9947E-05
19647,218;7,9901E-05
19707,218;7,9952E-05
19770,218;7,9992E-05
19829,218;8,0007E-05
19949,218;8,0091E-05
20012,218;8,0108E-05
20049,218;8,0075E-05
20108,218;8,0041E-05
20171,218;8,003E-05
20289,218;8,0038E-05
20427,972;8,0074E-05
20489,972;8,0076E-05
20612,972;8,0023E-05
20671,972;8,0041E-05
20732,972;7,9963E-05
20794,972;7,9975E-05
20892,972;8,0051E-05
