Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 17:09:49
Elapsed Time;00:00:59:967
Samples;824

--Statistics--
Minimum [W];1,7906E-05
Maximum [W];1,8083E-05
Mean [W];1,7988E-05
Standard Deviation [W];2,3472E-08
Ratio;1,010 : 1

--Graph Data--
Time (ms);Power (W)
0,000;1,7991E-05
61,000;1,7994E-05
127,000;1,7996E-05
186,000;1,8005E-05
307,000;1,7988E-05
355,000;1,7993E-05
425,000;1,8003E-05
486,000;1,8001E-05
606,000;1,8003E-05
665,000;1,8002E-05
727,000;1,7985E-05
786,000;1,7958E-05
907,000;1,7938E-05
1029,000;1,7947E-05
1087,000;1,7963E-05
1210,125;1,7966E-05
1273,125;1,7976E-05
1332,125;1,7976E-05
1391,125;1,7971E-05
1500,125;1,7996E-05
1557,125;1,7991E-05
1616,125;1,8001E-05
1677,125;1,8009E-05
1736,125;1,8037E-05
1805,125;1,8056E-05
1852,125;1,803E-05
1915,125;1,8019E-05
1973,125;1,8016E-05
2038,125;1,7999E-05
2107,125;1,7981E-05
2168,125;1,7967E-05
2237,125;1,7971E-05
2275,125;1,8003E-05
2358,125;1,8006E-05
2478,125;1,7995E-05
2537,125;1,7996E-05
2585,125;1,799E-05
2643,125;1,7994E-05
2715,125;1,7988E-05
2773,125;1,7975E-05
2833,125;1,7977E-05
2893,125;1,7989E-05
2950,125;1,8012E-05
3020,125;1,8012E-05
3078,125;1,8002E-05
3137,125;1,8012E-05
3198,125;1,802E-05
3257,125;1,8021E-05
3363,125;1,8015E-05
3425,125;1,8058E-05
3483,125;1,8083E-05
3547,125;1,8049E-05
3615,125;1,8032E-05
3680,125;1,8027E-05
3740,125;1,7999E-05
3805,125;1,7969E-05
3863,125;1,7975E-05
3985,125;1,801E-05
4092,125;1,8021E-05
4156,125;1,8013E-05
4277,125;1,8027E-05
4336,125;1,8024E-05
4398,125;1,8015E-05
4460,125;1,8019E-05
4522,125;1,802E-05
4640,125;1,803E-05
4701,125;1,8038E-05
4762,125;1,8037E-05
4828,125;1,8035E-05
4951,125;1,8033E-05
5010,125;1,8012E-05
5068,125;1,7997E-05
5131,125;1,8001E-05
5228,125;1,7994E-05
5290,125;1,7986E-05
5373,125;1,7977E-05
5410,125;1,7949E-05
5468,125;1,7924E-05
5605,125;1,7928E-05
5667,125;1,7954E-05
5726,125;1,7984E-05
5785,125;1,7978E-05
5847,125;1,7969E-05
5956,125;1,7995E-05
6012,125;1,7988E-05
6096,125;1,7989E-05
6133,125;1,8E-05
6192,125;1,8005E-05
6337,125;1,799E-05
6375,125;1,7979E-05
6433,125;1,7976E-05
6496,125;1,7981E-05
6555,125;1,7978E-05
6691,125;1,7998E-05
6750,125;1,7997E-05
6812,125;1,7991E-05
6871,125;1,798E-05
6935,125;1,7975E-05
7045,011;1,797E-05
7116,011;1,7971E-05
7180,011;1,7973E-05
7237,011;1,7973E-05
7350,011;1,7964E-05
7412,011;1,7963E-05
7471,011;1,7971E-05
7534,011;1,7972E-05
7595,011;1,7964E-05
7716,335;1,7975E-05
7775,335;1,798E-05
7837,335;1,7983E-05
7896,335;1,7982E-05
8017,335;1,7979E-05
8076,335;1,7994E-05
8138,335;1,7999E-05
8197,335;1,7978E-05
8260,335;1,7965E-05
8383,335;1,7996E-05
8442,335;1,7993E-05
8505,335;1,799E-05
8564,335;1,7995E-05
8683,335;1,7974E-05
8745,335;1,7972E-05
8806,335;1,7984E-05
8867,335;1,7991E-05
8987,335;1,7978E-05
9047,335;1,7978E-05
9110,335;1,7975E-05
9168,335;1,7971E-05
9273,335;1,7983E-05
9332,335;1,798E-05
9395,335;1,7968E-05
9456,335;1,7963E-05
9521,335;1,7964E-05
9630,335;1,7937E-05
9717,335;1,7951E-05
9751,335;1,7966E-05
9840,335;1,7968E-05
9952,335;1,7974E-05
9993,335;1,798E-05
10077,335;1,7981E-05
10115,335;1,7967E-05
10245,335;1,7981E-05
10308,335;1,7972E-05
10367,335;1,795E-05
10426,335;1,7932E-05
10487,335;1,7918E-05
10595,335;1,7915E-05
10661,335;1,7934E-05
10723,335;1,7974E-05
10810,335;1,7993E-05
10910,335;1,7983E-05
10969,335;1,7963E-05
11015,335;1,7957E-05
11078,335;1,7978E-05
11136,335;1,7998E-05
11207,335;1,8E-05
11270,335;1,7989E-05
11328,335;1,7983E-05
11399,335;1,799E-05
11458,335;1,7992E-05
11578,335;1,7973E-05
11637,335;1,7964E-05
11700,335;1,7951E-05
11758,335;1,7948E-05
11870,335;1,7953E-05
11928,335;1,7959E-05
11991,335;1,796E-05
12050,335;1,7963E-05
12112,335;1,7973E-05
12183,335;1,7977E-05
12242,335;1,7965E-05
12305,335;1,7968E-05
12362,335;1,798E-05
12411,335;1,798E-05
12531,335;1,7974E-05
12591,335;1,797E-05
12650,335;1,7952E-05
12712,335;1,7941E-05
12783,335;1,7965E-05
12842,335;1,7979E-05
12907,335;1,798E-05
12965,335;1,7991E-05
13026,335;1,7984E-05
13140,335;1,7958E-05
13201,335;1,7967E-05
13324,485;1,7967E-05
13386,485;1,7982E-05
13509,485;1,7971E-05
13568,485;1,7978E-05
13615,485;1,7971E-05
13678,485;1,7957E-05
13746,485;1,7949E-05
13805,485;1,7941E-05
13864,485;1,796E-05
13926,485;1,8011E-05
13969,485;1,8041E-05
14040,485;1,8045E-05
14106,485;1,8044E-05
14165,485;1,8033E-05
14224,485;1,8035E-05
14286,485;1,8036E-05
14400,485;1,8034E-05
14459,485;1,8018E-05
14522,485;1,8004E-05
14581,485;1,8004E-05
14647,485;1,8001E-05
14762,485;1,7986E-05
14824,485;1,7993E-05
14883,485;1,7984E-05
14944,485;1,7971E-05
15005,485;1,798E-05
15120,485;1,7963E-05
15179,485;1,7968E-05
15242,485;1,7978E-05
15300,485;1,7977E-05
15363,485;1,7969E-05
15494,485;1,7987E-05
15553,485;1,798E-05
15655,485;1,7965E-05
15723,485;1,7974E-05
15784,485;1,7976E-05
15847,485;1,7972E-05
15913,485;1,7962E-05
15972,485;1,7964E-05
16093,485;1,7978E-05
16154,485;1,798E-05
16215,485;1,7968E-05
16282,485;1,7988E-05
16388,485;1,8007E-05
16447,485;1,7986E-05
16505,485;1,798E-05
16584,485;1,7984E-05
16643,485;1,7964E-05
16764,485;1,7975E-05
16800,485;1,7995E-05
16884,485;1,8001E-05
16985,485;1,799E-05
17057,485;1,7987E-05
17120,485;1,7987E-05
17179,485;1,7993E-05
17242,485;1,8001E-05
17303,485;1,801E-05
17424,485;1,7998E-05
17486,485;1,7999E-05
17528,485;1,8004E-05
17592,485;1,8005E-05
17727,672;1,7986E-05
17789,672;1,7982E-05
17848,672;1,7976E-05
17909,672;1,7985E-05
18017,672;1,7997E-05
18076,672;1,7994E-05
18134,672;1,7976E-05
18194,672;1,7984E-05
18266,672;1,8001E-05
18324,672;1,8002E-05
18386,672;1,7981E-05
18444,672;1,7972E-05
18503,672;1,7978E-05
18623,672;1,799E-05
18688,672;1,7982E-05
18748,672;1,7971E-05
18809,672;1,7966E-05
18928,672;1,7981E-05
18989,672;1,7976E-05
19048,672;1,7964E-05
19104,672;1,7963E-05
19178,672;1,7966E-05
19212,672;1,7966E-05
19276,672;1,7972E-05
19334,672;1,7974E-05
19406,672;1,7978E-05
19536,672;1,7974E-05
19594,672;1,7969E-05
19657,672;1,797E-05
19716,672;1,7972E-05
19778,672;1,7965E-05
19884,672;1,8002E-05
19946,672;1,7994E-05
20009,672;1,7989E-05
20067,672;1,7986E-05
20138,672;1,7975E-05
20201,672;1,7969E-05
20238,672;1,7977E-05
20297,672;1,7984E-05
20381,672;1,7972E-05
