Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 16:54:35
Elapsed Time;00:00:59:969
Samples;828

--Statistics--
Minimum [W];3,593E-05
Maximum [W];3,6248E-05
Mean [W];3,6105E-05
Standard Deviation [W];5,6491E-08
Ratio;1,009 : 1

--Graph Data--
Time (ms);Power (W)
0,000;3,6137E-05
63,000;3,6112E-05
123,000;3,6095E-05
243,628;3,6102E-05
302,628;3,612E-05
364,628;3,6125E-05
493,628;3,611E-05
589,628;3,6095E-05
652,628;3,6114E-05
710,628;3,6158E-05
773,628;3,6197E-05
833,628;3,62E-05
908,628;3,6179E-05
972,628;3,6159E-05
1029,628;3,614E-05
1088,628;3,6132E-05
1149,628;3,6146E-05
1253,628;3,6168E-05
1327,628;3,6191E-05
1385,628;3,6211E-05
1444,628;3,6203E-05
1565,972;3,6161E-05
1630,972;3,6133E-05
1687,972;3,6127E-05
1734,972;3,6139E-05
1806,972;3,6172E-05
1865,972;3,6202E-05
1924,972;3,6216E-05
1976,972;3,6228E-05
2035,972;3,6221E-05
2106,972;3,62E-05
2171,972;3,6195E-05
2230,972;3,6196E-05
2289,972;3,6189E-05
2356,972;3,6186E-05
2458,972;3,6201E-05
2541,972;3,6198E-05
2600,972;3,6172E-05
2661,972;3,6168E-05
2771,698;3,6202E-05
2830,698;3,6218E-05
2895,698;3,624E-05
2952,698;3,6246E-05
3019,698;3,6226E-05
3125,698;3,6178E-05
3188,698;3,619E-05
3247,698;3,6218E-05
3308,698;3,6208E-05
3371,698;3,6187E-05
3482,698;3,6147E-05
3566,698;3,6154E-05
3625,698;3,6189E-05
3684,698;3,6215E-05
3803,698;3,6148E-05
3861,698;3,6138E-05
3922,698;3,6159E-05
3981,698;3,6172E-05
4106,728;3,6132E-05
4151,728;3,612E-05
4213,728;3,6121E-05
4278,728;3,6111E-05
4341,728;3,61E-05
4468,728;3,6096E-05
4581,728;3,6129E-05
4642,728;3,6152E-05
4702,728;3,619E-05
4823,728;3,6207E-05
4881,728;3,6203E-05
4941,728;3,6192E-05
5000,728;3,6176E-05
5062,728;3,6155E-05
5191,919;3,6141E-05
5250,919;3,6166E-05
5309,919;3,6197E-05
5371,919;3,6209E-05
5492,919;3,6188E-05
5592,919;3,6139E-05
5676,919;3,6127E-05
5776,919;3,6144E-05
5835,919;3,616E-05
5894,919;3,6172E-05
5956,919;3,6169E-05
6029,919;3,6154E-05
6149,919;3,6144E-05
6211,919;3,6149E-05
6256,919;3,6137E-05
6320,919;3,6125E-05
6451,919;3,6127E-05
6514,919;3,6126E-05
6572,919;3,612E-05
6639,919;3,6131E-05
6737,919;3,6167E-05
6799,919;3,6133E-05
6876,919;3,611E-05
6940,919;3,6112E-05
7058,177;3,6119E-05
7108,177;3,6129E-05
7167,177;3,6127E-05
7228,177;3,6131E-05
7299,177;3,6146E-05
7358,177;3,6152E-05
7419,177;3,6141E-05
7523,177;3,6122E-05
7596,177;3,6131E-05
7654,177;3,6116E-05
7717,177;3,6101E-05
7776,177;3,6111E-05
7843,177;3,6136E-05
7960,177;3,6157E-05
8022,177;3,6151E-05
8079,177;3,6156E-05
8141,177;3,6157E-05
8246,177;3,6135E-05
8329,177;3,6131E-05
8367,177;3,6122E-05
8426,177;3,6115E-05
8495,177;3,6109E-05
8557,177;3,6111E-05
8619,177;3,6118E-05
8678,177;3,6103E-05
8749,177;3,6081E-05
8867,177;3,6068E-05
8929,177;3,6093E-05
8988,177;3,6091E-05
9053,177;3,6069E-05
9170,177;3,6114E-05
9233,177;3,6128E-05
9293,177;3,6134E-05
9331,177;3,6139E-05
9394,177;3,6146E-05
9468,177;3,6156E-05
9532,177;3,6165E-05
9591,177;3,6164E-05
9649,177;3,6168E-05
9694,177;3,6186E-05
9764,177;3,6198E-05
9823,177;3,6192E-05
9882,177;3,6173E-05
9944,177;3,6152E-05
10003,177;3,6136E-05
10146,581;3,612E-05
10183,581;3,6126E-05
10242,581;3,6149E-05
10307,581;3,6166E-05
10392,581;3,6186E-05
10487,581;3,6203E-05
10611,581;3,6213E-05
10733,581;3,6176E-05
10841,581;3,6221E-05
10900,581;3,6232E-05
10962,581;3,6228E-05
11021,581;3,6216E-05
11085,581;3,62E-05
11206,581;3,6172E-05
11266,581;3,616E-05
11328,581;3,6149E-05
11386,581;3,6153E-05
11450,581;3,6155E-05
11572,581;3,6164E-05
11633,581;3,6142E-05
11693,581;3,6112E-05
11757,581;3,6096E-05
11816,581;3,6106E-05
11937,581;3,6144E-05
12002,581;3,6143E-05
12122,581;3,6116E-05
12183,581;3,6108E-05
12306,581;3,6118E-05
12343,581;3,6131E-05
12402,581;3,6142E-05
12465,581;3,6147E-05
12547,581;3,6161E-05
12663,334;3,6139E-05
12703,334;3,6137E-05
12787,334;3,6141E-05
12846,334;3,6144E-05
12968,334;3,6141E-05
13006,334;3,6134E-05
13089,334;3,6128E-05
13126,334;3,6144E-05
13208,334;3,6176E-05
13318,334;3,622E-05
13372,334;3,6214E-05
13438,334;3,6195E-05
13498,334;3,6183E-05
13557,334;3,618E-05
13691,334;3,6187E-05
13730,334;3,6159E-05
13793,334;3,6102E-05
13852,334;3,6061E-05
13916,334;3,6057E-05
13983,334;3,6071E-05
14044,334;3,6089E-05
14107,334;3,6107E-05
14169,334;3,611E-05
14228,334;3,6099E-05
14349,334;3,6109E-05
14408,334;3,6117E-05
14456,334;3,6121E-05
14514,334;3,6116E-05
14584,334;3,6109E-05
14646,334;3,6114E-05
14707,334;3,6132E-05
14766,334;3,6138E-05
14816,334;3,6125E-05
14883,334;3,6106E-05
14944,334;3,6102E-05
15003,334;3,6108E-05
15068,334;3,6112E-05
15127,334;3,6123E-05
15255,334;3,6166E-05
15313,334;3,6203E-05
15378,334;3,6232E-05
15437,334;3,6234E-05
15496,334;3,6216E-05
15606,334;3,6179E-05
15668,334;3,6187E-05
15727,334;3,6213E-05
15861,334;3,6248E-05
15958,334;3,6203E-05
16021,334;3,6177E-05
16079,334;3,6164E-05
16142,334;3,6163E-05
16201,334;3,6163E-05
16343,334;3,6129E-05
16404,334;3,6117E-05
16463,334;3,6115E-05
16501,334;3,6117E-05
16569,334;3,6122E-05
16629,334;3,6126E-05
16757,334;3,613E-05
16818,334;3,6127E-05
16942,108;3,6122E-05
17001,108;3,6122E-05
17112,108;3,6172E-05
17171,108;3,6168E-05
17243,108;3,6155E-05
17307,108;3,6149E-05
17368,108;3,6141E-05
17408,108;3,6131E-05
17472,108;3,6121E-05
17542,108;3,6122E-05
17601,108;3,6129E-05
17658,108;3,613E-05
17726,108;3,6113E-05
17773,108;3,6097E-05
17842,108;3,6101E-05
17901,108;3,6122E-05
17962,108;3,6139E-05
18021,108;3,6137E-05
18086,108;3,6117E-05
18213,108;3,6108E-05
18251,108;3,6116E-05
18312,108;3,6129E-05
18376,108;3,6127E-05
18434,108;3,6092E-05
18558,108;3,6079E-05
18619,108;3,6107E-05
18684,108;3,6123E-05
18743,108;3,6132E-05
18802,108;3,6135E-05
18922,108;3,6135E-05
18982,108;3,6145E-05
19043,108;3,6181E-05
19107,108;3,6222E-05
19166,108;3,6229E-05
19287,108;3,6203E-05
19346,108;3,6177E-05
19408,108;3,6136E-05
19467,108;3,6103E-05
19531,108;3,6084E-05
19708,707;3,6097E-05
19831,707;3,6115E-05
19954,707;3,6119E-05
20017,707;3,6116E-05
20075,707;3,6116E-05
20138,707;3,612E-05
20238,707;3,6107E-05
20309,707;3,609E-05
20376,707;3,6084E-05
20436,707;3,6071E-05
20558,707;3,6081E-05
20617,707;3,6102E-05
20676,707;3,6111E-05
20745,707;3,6117E-05
