Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 17:12:03
Elapsed Time;00:00:59:917
Samples;811

--Statistics--
Minimum [W];7,8943E-05
Maximum [W];7,9569E-05
Mean [W];7,9184E-05
Standard Deviation [W];8,7344E-08
Ratio;1,008 : 1

--Graph Data--
Time (ms);Power (W)
0,000;7,9094E-05
70,000;7,9073E-05
132,000;7,9071E-05
184,000;7,9116E-05
247,000;7,9195E-05
314,000;7,9222E-05
376,000;7,9234E-05
434,000;7,9207E-05
497,000;7,9125E-05
565,000;7,9087E-05
686,000;7,9112E-05
748,000;7,9126E-05
807,000;7,9187E-05
866,000;7,9153E-05
965,000;7,9039E-05
1028,000;7,9037E-05
1087,000;7,9152E-05
1148,000;7,9235E-05
1207,000;7,9218E-05
1343,320;7,9242E-05
1402,320;7,9108E-05
1464,320;7,8989E-05
1523,320;7,9004E-05
1644,320;7,9092E-05
1703,320;7,9108E-05
1765,320;7,9112E-05
1827,320;7,9108E-05
1944,320;7,9125E-05
2008,320;7,918E-05
2070,320;7,9169E-05
2129,320;7,91E-05
2250,320;7,9057E-05
2313,320;7,9074E-05
2374,320;7,9067E-05
2412,320;7,904E-05
2495,320;7,9062E-05
2614,320;7,9194E-05
2734,766;7,9159E-05
2793,766;7,9254E-05
2912,766;7,9393E-05
2970,766;7,9313E-05
3034,766;7,9209E-05
3096,766;7,917E-05
3215,766;7,9178E-05
3263,766;7,9107E-05
3350,766;7,9077E-05
3385,766;7,9075E-05
3518,766;7,9012E-05
3577,766;7,9027E-05
3615,766;7,9095E-05
3699,766;7,9157E-05
3820,766;7,9137E-05
3933,766;7,9151E-05
3992,766;7,9077E-05
4112,766;7,9046E-05
4170,766;7,9068E-05
4242,766;7,9123E-05
4300,766;7,9153E-05
4422,766;7,9102E-05
4460,766;7,9068E-05
4543,766;7,9077E-05
4594,766;7,9104E-05
4716,545;7,9062E-05
4780,545;7,9138E-05
4838,545;7,9175E-05
4902,545;7,9223E-05
5012,545;7,9287E-05
5071,545;7,9311E-05
5132,545;7,9285E-05
5193,545;7,9251E-05
5257,545;7,9215E-05
5374,134;7,9231E-05
5437,134;7,9277E-05
5495,134;7,9272E-05
5559,134;7,9232E-05
5620,134;7,9277E-05
5739,134;7,9265E-05
5869,134;7,9171E-05
5930,134;7,9179E-05
6050,134;7,9222E-05
6109,134;7,9236E-05
6172,134;7,9226E-05
6230,134;7,9239E-05
6352,134;7,9122E-05
6460,134;7,9024E-05
6519,134;7,8979E-05
6639,134;7,9063E-05
6698,134;7,9115E-05
6754,134;7,9121E-05
6813,134;7,9125E-05
6884,134;7,9111E-05
6943,134;7,9068E-05
7005,134;7,9046E-05
7063,134;7,9077E-05
7115,134;7,913E-05
7233,134;7,9267E-05
7317,134;7,9281E-05
7375,134;7,9208E-05
7438,134;7,9205E-05
7498,134;7,9265E-05
7618,134;7,9249E-05
7655,134;7,9237E-05
7738,134;7,9217E-05
7799,134;7,9129E-05
7835,134;7,9107E-05
7917,134;7,9157E-05
7975,134;7,9152E-05
8038,134;7,9197E-05
8097,134;7,9296E-05
8159,134;7,925E-05
8259,134;7,9184E-05
8318,134;7,9204E-05
8390,134;7,923E-05
8452,134;7,9233E-05
8523,134;7,9242E-05
8582,134;7,9329E-05
8639,134;7,9412E-05
8698,134;7,9404E-05
8762,134;7,9346E-05
8879,134;7,9169E-05
9006,172;7,9253E-05
9041,172;7,9233E-05
9125,172;7,9236E-05
9221,172;7,9284E-05
9305,172;7,9271E-05
9422,172;7,9177E-05
9540,172;7,9202E-05
9602,172;7,9178E-05
9645,172;7,9163E-05
9711,172;7,9187E-05
9770,172;7,924E-05
9840,172;7,9274E-05
9899,172;7,924E-05
9962,172;7,9238E-05
10021,172;7,9226E-05
10080,172;7,9215E-05
10203,097;7,9205E-05
10264,097;7,9214E-05
10323,097;7,9186E-05
10386,097;7,9132E-05
10509,097;7,9144E-05
10568,097;7,9111E-05
10631,097;7,9107E-05
10689,097;7,9161E-05
10748,097;7,9267E-05
10870,619;7,9337E-05
10985,619;7,9162E-05
11044,619;7,9118E-05
11103,619;7,9142E-05
11231,619;7,9214E-05
11292,619;7,9236E-05
11351,619;7,9187E-05
11415,619;7,9133E-05
11474,619;7,9143E-05
11590,619;7,9149E-05
11649,619;7,9084E-05
11711,619;7,9097E-05
11771,619;7,9152E-05
11836,619;7,9168E-05
11957,091;7,9209E-05
12078,091;7,9121E-05
12116,091;7,9177E-05
12198,091;7,9172E-05
12308,091;7,9072E-05
12371,091;7,9113E-05
12430,091;7,9147E-05
12497,091;7,9178E-05
12556,091;7,9223E-05
12672,091;7,9322E-05
12731,091;7,9304E-05
12792,091;7,9327E-05
12862,091;7,9368E-05
12902,091;7,9405E-05
13022,091;7,9343E-05
13085,091;7,9217E-05
13143,091;7,9179E-05
13208,091;7,9197E-05
13267,091;7,9181E-05
13338,091;7,9154E-05
13397,091;7,9136E-05
13458,091;7,9107E-05
13507,091;7,9083E-05
13570,091;7,9019E-05
13641,091;7,8969E-05
13700,091;7,8969E-05
13763,091;7,8994E-05
13822,091;7,9054E-05
13885,091;7,909E-05
14006,091;7,9343E-05
14064,091;7,9413E-05
14121,091;7,9386E-05
14176,091;7,9423E-05
14300,091;7,9462E-05
14363,091;7,9436E-05
14422,091;7,9417E-05
14481,091;7,9356E-05
14606,737;7,9234E-05
14669,737;7,9183E-05
14727,737;7,9158E-05
14786,737;7,9149E-05
14899,737;7,9236E-05
14959,737;7,9283E-05
15017,737;7,9212E-05
15089,737;7,9112E-05
15207,737;7,9013E-05
15248,737;7,9046E-05
15312,737;7,9067E-05
15370,737;7,9047E-05
15432,737;7,9055E-05
15505,737;7,9098E-05
15564,737;7,9155E-05
15629,737;7,921E-05
15687,737;7,92E-05
15750,737;7,9152E-05
15872,737;7,9081E-05
15931,737;7,9068E-05
15977,737;7,9081E-05
16047,737;7,9121E-05
16169,737;7,9143E-05
16231,737;7,9174E-05
16315,737;7,9131E-05
16435,737;7,9164E-05
16532,737;7,917E-05
16591,737;7,918E-05
16675,737;7,9209E-05
16774,737;7,9291E-05
16897,737;7,9418E-05
16956,737;7,9438E-05
17018,737;7,9337E-05
17152,808;7,9321E-05
17249,808;7,941E-05
17312,808;7,9564E-05
17374,808;7,9569E-05
17516,808;7,9269E-05
17616,808;7,9243E-05
17674,808;7,9159E-05
17733,808;7,9047E-05
17796,808;7,8972E-05
17855,808;7,9016E-05
17973,808;7,9084E-05
18035,808;7,9111E-05
18094,808;7,9112E-05
18206,808;7,9115E-05
18274,808;7,92E-05
18333,808;7,9212E-05
18392,808;7,9173E-05
18455,808;7,9126E-05
18513,808;7,9092E-05
18625,808;7,912E-05
18687,808;7,9106E-05
18746,808;7,908E-05
18808,808;7,91E-05
18867,808;7,914E-05
18998,808;7,914E-05
19061,808;7,9153E-05
19120,808;7,9158E-05
19181,808;7,9229E-05
19293,808;7,9252E-05
19352,808;7,9167E-05
19415,808;7,9102E-05
19473,808;7,9071E-05
19536,808;7,9103E-05
19607,808;7,9148E-05
19650,808;7,9165E-05
19711,808;7,9138E-05
19772,808;7,9127E-05
19831,808;7,9213E-05
19956,808;7,9238E-05
20030,808;7,9191E-05
20091,808;7,9098E-05
20151,808;7,9094E-05
20271,808;7,9104E-05
20330,808;7,9097E-05
20386,808;7,9062E-05
20445,808;7,9086E-05
20566,808;7,9261E-05
20628,808;7,9304E-05
20687,808;7,9266E-05
20741,808;7,9165E-05
20808,808;7,9101E-05
20872,808;7,9167E-05
20931,808;7,9245E-05
20993,808;7,9286E-05
21052,808;7,9282E-05
21230,461;7,9135E-05
