Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 16:35:57
Elapsed Time;00:00:59:973
Samples;821

--Statistics--
Minimum [W];6,1741E-05
Maximum [W];6,2189E-05
Mean [W];6,1966E-05
Standard Deviation [W];6,7816E-08
Ratio;1,007 : 1

--Graph Data--
Time (ms);Power (W)
0,000;6,194E-05
59,000;6,1946E-05
121,000;6,196E-05
230,000;6,1947E-05
291,000;6,1934E-05
356,000;6,192E-05
415,000;6,192E-05
536,000;6,1942E-05
595,000;6,1977E-05
665,000;6,2E-05
725,000;6,1998E-05
849,000;6,1953E-05
908,000;6,1925E-05
970,000;6,1885E-05
1030,000;6,1843E-05
1153,000;6,183E-05
1210,000;6,1858E-05
1274,000;6,1877E-05
1310,000;6,1901E-05
1374,000;6,1945E-05
1445,000;6,1958E-05
1529,000;6,1959E-05
1563,000;6,1967E-05
1624,000;6,1977E-05
1687,000;6,1988E-05
1811,000;6,2004E-05
1873,000;6,2008E-05
1935,000;6,2002E-05
2040,000;6,1969E-05
2111,000;6,196E-05
2176,000;6,194E-05
2235,000;6,1916E-05
2294,000;6,1918E-05
2356,000;6,195E-05
2485,000;6,2018E-05
2523,000;6,2035E-05
2581,000;6,2055E-05
2644,000;6,2075E-05
2729,000;6,2089E-05
2826,000;6,2096E-05
2890,000;6,2064E-05
2949,000;6,1991E-05
3008,000;6,1933E-05
3070,000;6,1908E-05
3196,000;6,1938E-05
3255,000;6,198E-05
3314,000;6,2013E-05
3375,000;6,1993E-05
3434,000;6,1978E-05
3562,000;6,1955E-05
3624,000;6,197E-05
3683,000;6,1976E-05
3721,000;6,1991E-05
3804,000;6,2013E-05
3916,000;6,1982E-05
3983,000;6,2013E-05
4044,000;6,2024E-05
4103,000;6,201E-05
4165,000;6,1986E-05
4275,000;6,1957E-05
4334,000;6,1963E-05
4397,000;6,2005E-05
4460,000;6,2047E-05
4523,000;6,2053E-05
4628,000;6,1978E-05
4686,000;6,1955E-05
4749,000;6,1962E-05
4808,000;6,1948E-05
4873,000;6,1918E-05
5010,000;6,1952E-05
5116,000;6,2015E-05
5179,000;6,202E-05
5250,000;6,2027E-05
5309,000;6,2E-05
5368,000;6,1956E-05
5430,000;6,1892E-05
5489,000;6,1863E-05
5607,380;6,1816E-05
5666,380;6,1856E-05
5776,380;6,1873E-05
5845,380;6,185E-05
5908,380;6,1871E-05
5967,380;6,1925E-05
6031,380;6,1969E-05
6147,380;6,1964E-05
6269,783;6,1961E-05
6330,783;6,1941E-05
6389,783;6,1925E-05
6434,783;6,1913E-05
6505,783;6,1936E-05
6564,783;6,1973E-05
6623,783;6,1991E-05
6685,783;6,1984E-05
6744,783;6,1968E-05
6855,783;6,1935E-05
6919,783;6,1905E-05
6979,783;6,1884E-05
7034,783;6,1874E-05
7097,783;6,1874E-05
7172,783;6,1949E-05
7230,783;6,2043E-05
7296,783;6,2054E-05
7355,783;6,2041E-05
7414,783;6,2029E-05
7534,783;6,202E-05
7595,783;6,2028E-05
7642,783;6,2028E-05
7702,783;6,204E-05
7773,783;6,2063E-05
7835,783;6,2098E-05
7880,783;6,2115E-05
7944,783;6,2125E-05
8003,783;6,2163E-05
8073,783;6,2189E-05
8198,783;6,2122E-05
8307,783;6,2088E-05
8377,783;6,2056E-05
8435,783;6,203E-05
8500,783;6,2E-05
8560,783;6,1938E-05
8603,783;6,1906E-05
8670,783;6,1916E-05
8732,783;6,1911E-05
8791,783;6,1928E-05
8855,783;6,1969E-05
8920,783;6,1997E-05
9042,783;6,2015E-05
9100,783;6,2023E-05
9165,783;6,2037E-05
9224,783;6,2042E-05
9283,783;6,2021E-05
9406,783;6,195E-05
9445,783;6,1909E-05
9529,783;6,1892E-05
9569,783;6,1887E-05
9640,783;6,1896E-05
9704,783;6,1911E-05
9769,783;6,1934E-05
9832,783;6,195E-05
9890,783;6,1936E-05
10012,783;6,1923E-05
10049,783;6,1931E-05
10113,783;6,1942E-05
10174,783;6,1945E-05
10234,783;6,1952E-05
10305,783;6,1945E-05
10364,783;6,193E-05
10427,783;6,1937E-05
10494,783;6,1965E-05
10532,783;6,2001E-05
10603,783;6,2026E-05
10662,783;6,2044E-05
10728,783;6,2059E-05
10787,783;6,2025E-05
10912,783;6,1953E-05
11033,783;6,1882E-05
11096,783;6,1853E-05
11154,783;6,1844E-05
11326,981;6,192E-05
11386,981;6,1991E-05
11448,981;6,2078E-05
11512,981;6,2111E-05
11566,981;6,2092E-05
11687,981;6,2008E-05
11750,981;6,1967E-05
11810,981;6,1984E-05
11872,981;6,2043E-05
12001,981;6,2024E-05
12060,981;6,1998E-05
12121,981;6,1985E-05
12159,981;6,1984E-05
12222,981;6,1992E-05
12301,981;6,198E-05
12360,981;6,1962E-05
12421,981;6,1958E-05
12482,981;6,1955E-05
12541,981;6,1964E-05
12662,981;6,2001E-05
12723,981;6,2011E-05
12762,981;6,2003E-05
12827,981;6,1985E-05
12887,981;6,1982E-05
12962,981;6,1995E-05
13021,981;6,1991E-05
13063,981;6,1956E-05
13146,981;6,1928E-05
13185,981;6,1922E-05
13252,981;6,193E-05
13313,981;6,1933E-05
13372,981;6,1912E-05
13445,981;6,189E-05
13487,981;6,1868E-05
13558,981;6,1854E-05
13617,981;6,1859E-05
13680,981;6,186E-05
13738,981;6,1863E-05
13792,981;6,1861E-05
13863,981;6,1843E-05
13908,981;6,1826E-05
13975,981;6,1825E-05
14033,981;6,1852E-05
14092,981;6,1917E-05
14231,981;6,1932E-05
14352,981;6,1992E-05
14390,981;6,2022E-05
14448,981;6,202E-05
14573,981;6,1984E-05
14632,981;6,1978E-05
14708,981;6,194E-05
14767,981;6,1879E-05
14889,981;6,1864E-05
14951,981;6,189E-05
15010,981;6,1922E-05
15074,981;6,1951E-05
15196,981;6,2032E-05
15246,981;6,2058E-05
15328,981;6,2029E-05
15366,981;6,1999E-05
15437,981;6,2025E-05
15496,981;6,2038E-05
15560,981;6,2018E-05
15614,981;6,1992E-05
15672,981;6,1969E-05
15794,981;6,203E-05
15858,981;6,2016E-05
15918,981;6,1923E-05
16052,981;6,1815E-05
16173,981;6,1845E-05
16211,981;6,1879E-05
16295,981;6,1919E-05
16402,981;6,1964E-05
16527,981;6,1957E-05
16561,981;6,2025E-05
16636,981;6,2107E-05
16697,981;6,2142E-05
16800,981;6,2056E-05
16884,981;6,2028E-05
16942,981;6,1991E-05
17005,981;6,1973E-05
17117,981;6,2018E-05
17176,981;6,2027E-05
17231,981;6,2015E-05
17302,981;6,1998E-05
17405,981;6,1952E-05
17485,981;6,1921E-05
17525,981;6,191E-05
17609,981;6,1942E-05
17646,981;6,1928E-05
17717,981;6,1884E-05
17776,981;6,1832E-05
17847,981;6,1773E-05
17907,981;6,1761E-05
17966,981;6,1748E-05
18087,981;6,1741E-05
18151,981;6,1753E-05
18219,981;6,1788E-05
18252,981;6,1842E-05
18315,981;6,1886E-05
18386,981;6,1897E-05
18445,981;6,1896E-05
18506,981;6,1907E-05
18555,981;6,1932E-05
18612,981;6,1975E-05
18731,981;6,2003E-05
18792,981;6,1974E-05
18851,981;6,1965E-05
18924,981;6,1989E-05
19041,981;6,206E-05
19102,981;6,2068E-05
19161,981;6,2039E-05
19226,981;6,2001E-05
19341,981;6,1949E-05
19402,981;6,192E-05
19462,981;6,191E-05
19527,981;6,1919E-05
19645,981;6,1955E-05
19707,981;6,1954E-05
19766,981;6,199E-05
19826,981;6,2006E-05
19942,981;6,193E-05
20004,981;6,1921E-05
20069,981;6,1941E-05
20131,981;6,1957E-05
20252,981;6,192E-05
20311,981;6,1926E-05
20373,981;6,1918E-05
