Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 16:25:11
Elapsed Time;00:00:59:962
Samples;810

--Statistics--
Minimum [W];6,1714E-05
Maximum [W];6,215E-05
Mean [W];6,193E-05
Standard Deviation [W];7,4407E-08
Ratio;1,007 : 1

--Graph Data--
Time (ms);Power (W)
0,000;6,2005E-05
62,000;6,1989E-05
185,000;6,1995E-05
231,000;6,1986E-05
289,000;6,2009E-05
348,000;6,2041E-05
445,000;6,2058E-05
478,000;6,2023E-05
565,000;6,1953E-05
662,000;6,1855E-05
782,000;6,187E-05
842,000;6,1877E-05
903,000;6,187E-05
1016,000;6,1888E-05
1137,000;6,1949E-05
1200,000;6,1941E-05
1262,000;6,1895E-05
1307,000;6,1863E-05
1388,000;6,1841E-05
1450,000;6,1835E-05
1508,000;6,1842E-05
1571,000;6,1879E-05
1678,000;6,1895E-05
1800,000;6,1886E-05
1862,000;6,1882E-05
1922,000;6,1916E-05
1987,000;6,1952E-05
2095,000;6,1954E-05
2155,000;6,1958E-05
2237,000;6,1919E-05
2275,000;6,1903E-05
2343,000;6,1943E-05
2402,000;6,1966E-05
2486,000;6,1944E-05
2523,000;6,1923E-05
2582,000;6,1921E-05
2703,755;6,1955E-05
2766,755;6,199E-05
2836,755;6,1996E-05
2936,755;6,2015E-05
3066,755;6,2046E-05
3124,755;6,2086E-05
3200,755;6,2101E-05
3258,755;6,2062E-05
3379,755;6,1962E-05
3438,755;6,1952E-05
3499,755;6,1948E-05
3558,755;6,1899E-05
3659,755;6,1937E-05
3723,755;6,2019E-05
3807,755;6,2081E-05
3843,755;6,2091E-05
3908,755;6,2056E-05
4033,755;6,1963E-05
4092,755;6,1933E-05
4149,755;6,1888E-05
4216,755;6,1845E-05
4323,755;6,1828E-05
4384,755;6,1814E-05
4447,755;6,18E-05
4506,755;6,1783E-05
4572,755;6,1751E-05
4698,755;6,1764E-05
4759,755;6,1776E-05
4804,755;6,1803E-05
4868,755;6,1847E-05
4936,755;6,1871E-05
4997,755;6,185E-05
5056,755;6,1821E-05
5121,755;6,1825E-05
5180,755;6,1825E-05
5301,755;6,1802E-05
5359,755;6,1803E-05
5421,755;6,1827E-05
5472,755;6,187E-05
5542,755;6,1898E-05
5601,755;6,1896E-05
5663,755;6,1887E-05
5722,755;6,1895E-05
5789,755;6,19E-05
5907,755;6,1882E-05
5969,755;6,188E-05
6077,755;6,1858E-05
6206,755;6,189E-05
6267,755;6,1922E-05
6326,755;6,1939E-05
6391,755;6,1955E-05
6494,755;6,2025E-05
6553,755;6,2012E-05
6612,755;6,1998E-05
6674,755;6,2005E-05
6746,755;6,1993E-05
6871,755;6,1978E-05
6930,755;6,1973E-05
6991,755;6,1961E-05
7049,755;6,1953E-05
7168,755;6,1907E-05
7227,755;6,1903E-05
7289,755;6,192E-05
7348,755;6,194E-05
7470,755;6,1926E-05
7528,755;6,1965E-05
7584,755;6,2016E-05
7646,755;6,2075E-05
7714,755;6,2121E-05
7773,755;6,2129E-05
7835,755;6,209E-05
7893,755;6,2013E-05
7942,755;6,1973E-05
8062,092;6,1933E-05
8123,092;6,1933E-05
8182,092;6,1949E-05
8247,092;6,1958E-05
8373,092;6,1997E-05
8435,092;6,1993E-05
8494,092;6,1963E-05
8559,092;6,1924E-05
8662,092;6,1832E-05
8730,092;6,1825E-05
8789,092;6,1834E-05
8854,092;6,1856E-05
8913,092;6,1873E-05
9034,092;6,1825E-05
9156,092;6,185E-05
9217,092;6,1877E-05
9277,092;6,191E-05
9401,092;6,1925E-05
9465,092;6,1904E-05
9524,092;6,1917E-05
9587,092;6,1926E-05
9709,037;6,1913E-05
9768,037;6,1882E-05
9826,037;6,1853E-05
9888,037;6,1808E-05
9986,037;6,1754E-05
10048,037;6,1766E-05
10106,037;6,177E-05
10188,037;6,1769E-05
10246,037;6,1785E-05
10368,758;6,181E-05
10432,758;6,1811E-05
10491,758;6,1809E-05
10549,758;6,1805E-05
10662,758;6,1833E-05
10724,758;6,1896E-05
10783,758;6,1935E-05
10842,758;6,1968E-05
10892,758;6,2031E-05
10964,758;6,2074E-05
11024,758;6,2071E-05
11091,758;6,2034E-05
11148,758;6,1982E-05
11200,758;6,193E-05
11317,758;6,1929E-05
11383,758;6,1965E-05
11442,758;6,1992E-05
11501,758;6,1999E-05
11563,758;6,1994E-05
11696,458;6,1995E-05
11755,458;6,2006E-05
11812,458;6,2016E-05
11867,458;6,2026E-05
11990,458;6,2051E-05
12048,458;6,2049E-05
12112,458;6,2041E-05
12230,458;6,2028E-05
12352,194;6,1937E-05
12414,194;6,1911E-05
12472,194;6,1871E-05
12534,194;6,1827E-05
12657,194;6,1807E-05
12716,194;6,1804E-05
12777,194;6,1812E-05
12838,194;6,1839E-05
12963,194;6,1893E-05
13022,194;6,1895E-05
13081,194;6,1887E-05
13203,194;6,188E-05
13302,194;6,1884E-05
13386,194;6,1874E-05
13444,194;6,1868E-05
13507,194;6,1876E-05
13604,194;6,1872E-05
13688,194;6,1887E-05
13746,194;6,1926E-05
13808,194;6,193E-05
13912,194;6,1959E-05
13971,194;6,1993E-05
14030,194;6,2003E-05
14092,194;6,2014E-05
14151,194;6,2012E-05
14286,194;6,1967E-05
14350,194;6,1961E-05
14476,194;6,1965E-05
14595,194;6,1967E-05
14632,194;6,1956E-05
14716,194;6,1933E-05
14753,194;6,1914E-05
14837,194;6,1897E-05
14935,194;6,1895E-05
14996,194;6,1911E-05
15068,194;6,1969E-05
15131,194;6,2017E-05
15253,194;6,2014E-05
15360,194;6,1987E-05
15422,194;6,1971E-05
15493,194;6,197E-05
15552,194;6,1971E-05
15616,194;6,1959E-05
15737,194;6,1907E-05
15834,194;6,1894E-05
15900,194;6,1871E-05
15958,194;6,1844E-05
16042,194;6,184E-05
16138,194;6,1872E-05
16202,194;6,1881E-05
16285,194;6,189E-05
16321,194;6,1931E-05
16383,194;6,1952E-05
16455,194;6,1945E-05
16513,194;6,1992E-05
16576,194;6,2055E-05
16635,194;6,2035E-05
16697,194;6,1984E-05
16803,194;6,1951E-05
16863,194;6,1932E-05
16926,194;6,1922E-05
16993,194;6,1942E-05
17116,194;6,1918E-05
17176,194;6,1905E-05
17238,194;6,192E-05
17297,194;6,1964E-05
17419,194;6,1946E-05
17477,194;6,1967E-05
17524,194;6,1964E-05
17606,194;6,1939E-05
17730,194;6,1925E-05
17767,194;6,1903E-05
17826,194;6,19E-05
17905,194;6,1889E-05
18022,194;6,1841E-05
18085,194;6,1838E-05
18143,194;6,1834E-05
18202,194;6,1843E-05
18326,194;6,1864E-05
18447,194;6,1896E-05
18510,194;6,1935E-05
18569,194;6,197E-05
18672,194;6,2E-05
18735,194;6,2019E-05
18794,194;6,2028E-05
18857,194;6,2056E-05
18916,194;6,2057E-05
19038,194;6,201E-05
19097,194;6,1969E-05
19160,194;6,1937E-05
19219,194;6,1935E-05
19282,194;6,1979E-05
19404,194;6,1997E-05
19462,194;6,194E-05
19574,194;6,1959E-05
19635,194;6,1932E-05
19767,194;6,1876E-05
19826,194;6,1912E-05
19891,194;6,1903E-05
19950,194;6,1905E-05
20072,194;6,1979E-05
20130,194;6,1999E-05
20194,194;6,2009E-05
20252,194;6,2011E-05
20377,194;6,1972E-05
20437,194;6,194E-05
20499,194;6,1967E-05
20557,194;6,1997E-05
20656,194;6,1879E-05
20739,194;6,1804E-05
20824,194;6,177E-05
20899,194;6,1798E-05
20970,194;6,1831E-05
21036,194;6,1877E-05
21095,194;6,1912E-05
21154,194;6,194E-05
21220,194;6,1977E-05
21320,194;6,1968E-05
21381,194;6,194E-05
21451,194;6,1917E-05
