Optical Power Monitor 6.1.4945.818

Power Meter;PM160
Power Meter SN;400786
Sensor;
Sensor SN;
Sensor Type;
Wavelength;780 nm
Range;Auto;range changed during the measurement.

Start of Measurement;12/2/2025 16:10:23
Elapsed Time;00:00:59:981
Samples;821

--Statistics--
Minimum [W];7,9622E-05
Maximum [W];8,0145E-05
Mean [W];7,9895E-05
Standard Deviation [W];9,0264E-08
Ratio;1,007 : 1

--Graph Data--
Time (ms);Power (W)
0,000;7,9865E-05
59,000;7,9902E-05
131,000;7,9938E-05
196,000;7,9941E-05
255,000;7,9916E-05
320,000;7,9922E-05
357,000;7,9936E-05
429,000;7,9915E-05
487,000;7,9866E-05
545,000;7,9812E-05
629,000;7,9791E-05
666,000;7,9846E-05
789,000;7,9828E-05
851,000;7,9786E-05
910,000;7,9791E-05
972,000;7,9804E-05
1080,000;7,9826E-05
1162,000;7,9795E-05
1219,000;7,9753E-05
1279,000;7,9747E-05
1400,000;7,9786E-05
1462,000;7,9796E-05
1524,000;7,979E-05
1564,000;7,9808E-05
1625,000;7,9853E-05
1745,000;7,9854E-05
1827,000;7,9811E-05
1949,000;7,9768E-05
2047,000;7,9774E-05
2115,000;7,976E-05
2174,000;7,978E-05
2232,000;7,984E-05
2295,000;7,9865E-05
2369,000;7,988E-05
2427,000;7,9909E-05
2541,000;7,9986E-05
2600,000;7,9967E-05
2671,000;7,9966E-05
2730,000;7,9936E-05
2792,000;7,9891E-05
2904,000;7,9886E-05
3024,239;7,9797E-05
3085,239;7,9805E-05
3154,239;7,9798E-05
3198,239;7,979E-05
3265,239;7,9815E-05
3329,239;7,9831E-05
3388,239;7,985E-05
3450,239;7,9867E-05
3509,239;7,986E-05
3614,239;7,9956E-05
3677,239;7,9997E-05
3736,239;7,9991E-05
3805,239;7,9962E-05
3873,239;7,9937E-05
3934,239;7,9927E-05
3993,239;7,9935E-05
4057,239;7,9963E-05
4115,239;7,9965E-05
4239,239;7,9891E-05
4277,239;7,9901E-05
4350,239;7,991E-05
4415,239;7,9884E-05
4535,239;7,9846E-05
4598,239;7,9863E-05
4657,239;7,9858E-05
4699,239;7,9826E-05
4758,239;7,9812E-05
4828,239;7,9812E-05
4887,239;7,9827E-05
5007,277;7,9823E-05
5139,277;7,9841E-05
5257,277;7,9818E-05
5322,277;7,9831E-05
5381,277;7,9881E-05
5434,277;7,991E-05
5493,277;7,991E-05
5613,277;7,9903E-05
5671,277;7,991E-05
5736,277;7,9888E-05
5796,277;7,989E-05
5917,277;7,9858E-05
5980,277;7,986E-05
6038,277;7,9856E-05
6101,277;7,9865E-05
6203,277;7,9903E-05
6287,277;7,9884E-05
6387,277;7,9843E-05
6446,277;7,9868E-05
6582,277;7,9985E-05
6641,277;8,0034E-05
6705,277;8,0068E-05
6763,277;8,0043E-05
6883,277;7,9971E-05
6941,277;7,9944E-05
7011,277;7,984E-05
7070,277;7,9845E-05
7170,277;8,0011E-05
7228,277;8,0054E-05
7292,277;8,0024E-05
7351,277;7,9956E-05
7415,277;7,9891E-05
7536,277;7,9974E-05
7593,277;8,0004E-05
7671,277;8,0006E-05
7730,277;7,9986E-05
7851,277;7,9971E-05
7913,277;7,9946E-05
7972,277;7,9895E-05
8072,277;7,9852E-05
8143,277;7,9838E-05
8205,277;7,9804E-05
8252,277;7,9764E-05
8315,277;7,9772E-05
8396,277;7,9812E-05
8517,277;7,9872E-05
8576,277;7,9893E-05
8638,277;7,987E-05
8697,277;7,9854E-05
8797,277;7,9898E-05
8860,277;7,9893E-05
8926,277;7,9879E-05
8989,277;7,9885E-05
9061,277;7,9903E-05
9105,277;7,9917E-05
9163,277;7,9915E-05
9225,277;7,9904E-05
9283,277;7,9922E-05
9356,277;7,9949E-05
9420,277;7,9956E-05
9467,277;7,9945E-05
9525,277;7,9937E-05
9587,277;7,9945E-05
9659,277;7,997E-05
9717,277;8,0016E-05
9780,277;8,0074E-05
9837,277;8,0107E-05
9900,277;8,0055E-05
10020,277;7,9886E-05
10078,277;7,9851E-05
10141,277;7,9843E-05
10183,277;7,9818E-05
10312,277;7,984E-05
10371,277;7,9863E-05
10436,277;7,99E-05
10496,277;7,9935E-05
10555,277;7,9941E-05
10676,277;7,9939E-05
10738,277;7,9945E-05
10796,277;7,9947E-05
10858,277;7,9898E-05
10970,277;7,987E-05
11028,277;7,989E-05
11102,277;7,9919E-05
11166,277;7,9912E-05
11286,277;7,9831E-05
11327,277;7,9831E-05
11411,277;7,9829E-05
11529,277;7,9812E-05
11646,277;7,986E-05
11688,277;7,9902E-05
11750,277;7,9927E-05
11812,277;7,9924E-05
11871,277;7,9931E-05
11930,277;7,9914E-05
12012,277;7,9894E-05
12074,277;7,9871E-05
12132,277;7,985E-05
12195,277;7,9836E-05
12292,277;7,9793E-05
12376,277;7,9786E-05
12414,277;7,9776E-05
12497,277;7,9771E-05
12620,277;7,9748E-05
12657,277;7,9775E-05
12716,277;7,9827E-05
12794,277;7,9905E-05
12911,277;7,991E-05
12972,277;7,9861E-05
13031,277;7,9826E-05
13095,277;7,9774E-05
13226,277;7,9766E-05
13264,277;7,9808E-05
13346,277;7,984E-05
13384,277;7,9873E-05
13467,277;7,9935E-05
13587,087;7,9975E-05
13627,087;7,9953E-05
13687,087;7,995E-05
13746,087;7,9922E-05
13833,087;7,9899E-05
13942,087;7,9893E-05
13999,087;7,9866E-05
14048,087;7,9826E-05
14107,087;7,9784E-05
14296,349;7,992E-05
14359,349;7,991E-05
14417,349;7,9917E-05
14480,349;7,9912E-05
14601,349;7,9893E-05
14656,349;7,9868E-05
14715,349;7,9832E-05
14777,349;7,9823E-05
14899,468;7,9764E-05
14958,468;7,9716E-05
15028,468;7,9712E-05
15086,468;7,9743E-05
15209,468;7,9813E-05
15266,468;7,9831E-05
15309,468;7,9776E-05
15371,468;7,9723E-05
15437,468;7,9699E-05
15560,378;7,9646E-05
15619,378;7,9643E-05
15678,378;7,9659E-05
15734,378;7,9691E-05
15805,378;7,9751E-05
15864,378;7,985E-05
15923,378;7,9967E-05
15984,378;8,0027E-05
16043,378;8,0019E-05
16173,378;7,9816E-05
16235,378;7,9736E-05
16294,378;7,9683E-05
16356,378;7,9663E-05
16473,378;7,9681E-05
16531,378;7,9691E-05
16645,378;7,9642E-05
16766,378;7,9661E-05
16873,378;7,9724E-05
16956,378;7,9756E-05
17054,378;7,999E-05
17120,378;8,0062E-05
17178,378;8,0044E-05
17309,378;7,9887E-05
17433,378;7,9829E-05
17491,378;7,983E-05
17554,378;7,9849E-05
17616,378;7,9854E-05
17716,378;7,9863E-05
17800,378;7,9892E-05
17901,378;7,9931E-05
18028,378;7,9889E-05
18090,378;7,9872E-05
18150,378;7,9868E-05
18214,378;7,9862E-05
18340,378;7,9905E-05
18403,378;7,9919E-05
18460,378;7,9923E-05
18524,378;7,9962E-05
18639,352;7,9982E-05
18702,352;7,9943E-05
18760,352;7,9892E-05
18823,352;7,9913E-05
18944,352;7,9811E-05
19003,352;7,9832E-05
19043,352;7,9905E-05
19104,352;7,9933E-05
19186,352;7,9946E-05
19305,956;7,9881E-05
19364,956;7,9845E-05
19410,956;7,9813E-05
19469,956;7,9782E-05
19531,956;7,9762E-05
19602,956;7,9779E-05
19660,956;7,9822E-05
19723,956;7,9863E-05
19785,956;7,9878E-05
19847,956;7,9878E-05
19969,400;7,9936E-05
20090,400;8,0009E-05
20138,400;8,0014E-05
20206,400;8,0037E-05
20265,400;8,0055E-05
20384,400;8,0038E-05
20449,400;8,0021E-05
20558,400;7,9975E-05
20616,400;7,9944E-05
20679,400;7,9917E-05
20738,400;7,9906E-05
20800,400;7,9889E-05
20934,400;7,9845E-05
20993,400;7,983E-05
21036,400;7,9827E-05
21095,400;7,9813E-05
21167,400;7,9819E-05
