freq_NMS,SDmean,SDmean_err
-162.5,0.158578431372549,0.008701393929085144
-161.1180904522613,0.16176470588235292,0.00902661425196886
-159.73618090452263,0.15147058823529413,0.008623684588787782
-158.35427135678393,0.1553921568627451,0.008631178687511334
-156.97236180904522,0.15833333333333333,0.008732989065496254
-155.59045226130652,0.153921568627451,0.00858660743878287
-154.20854271356785,0.13553921568627453,0.00806386483968665
-152.82663316582915,0.15416666666666667,0.008675976891195768
-151.44472361809045,0.1642156862745098,0.009052016242986276
-150.06281407035175,0.15490196078431373,0.008733646417840382
-148.68090452261308,0.16102941176470587,0.008708504827515322
-147.29899497487438,0.14926470588235294,0.008668577884907361
-145.91708542713567,0.15269607843137256,0.00859861108776494
-144.53517587939697,0.14411764705882352,0.008430354693823729
-143.1532663316583,0.15490196078431373,0.0087329437413173
-141.7713567839196,0.13823529411764707,0.008195163311435234
-140.3894472361809,0.1504901960784314,0.008643185904574146
-139.0075376884422,0.14705882352941177,0.008387811020293547
-137.62562814070353,0.1502450980392157,0.008467781928480734
-136.24371859296483,0.1487745098039216,0.008529427412898985
-134.86180904522612,0.14313725490196078,0.008377748461548573
-133.47989949748742,0.13284313725490196,0.008063914414116602
-132.09798994974875,0.1536764705882353,0.00860573715083749
-130.71608040201005,0.1392156862745098,0.008276569003112874
-129.33417085427135,0.14338235294117646,0.008279923901296797
-127.95226130653266,0.1377450980392157,0.008149594017777073
-126.57035175879398,0.13186274509803922,0.00799875996554637
-125.18844221105527,0.13799019607843138,0.008113291604762034
-123.80653266331657,0.13872549019607844,0.00822674166062503
-122.42462311557789,0.13676470588235295,0.008171703023094924
-121.0427135678392,0.14044117647058824,0.008211146832198769
-119.6608040201005,0.13700980392156864,0.008207311967760533
-118.2788944723618,0.1392156862745098,0.008276046558598576
-116.89698492462311,0.12867647058823528,0.007896985120978913
-115.51507537688443,0.1321078431372549,0.007997166830021309
-114.13316582914572,0.13284313725490196,0.008009655670419526
-112.75125628140702,0.13088235294117648,0.008008602432533984
-111.36934673366834,0.13455882352941176,0.008084724153985073
-109.98743718592965,0.13088235294117645,0.008032568612224827
-108.60552763819095,0.13137254901960785,0.007920683035980161
-107.22361809045225,0.11470588235294119,0.007522578404507663
-105.84170854271356,0.12377450980392156,0.007762221652274291
-104.45979899497488,0.1321078431372549,0.007983358155304415
-103.07788944723617,0.11642156862745098,0.007572894332219974
-101.69597989949747,0.11299019607843136,0.007456344842581857
-100.31407035175879,0.11764705882352941,0.007556814871111098
-98.9321608040201,0.1161764705882353,0.0076041518363649625
-97.5502512562814,0.1230392156862745,0.0077188184632007995
-96.16834170854271,0.1017156862745098,0.007091008266930237
-94.78643216080401,0.10980392156862745,0.007278188312047925
-93.40452261306532,0.11470588235294119,0.007568363842929553
-92.02261306532662,0.1051470588235294,0.007123754970129237
-90.64070351758794,0.1053921568627451,0.007110744570345362
-89.25879396984924,0.11127450980392156,0.007390685818642578
-87.87688442211055,0.10612745098039215,0.007203772891983602
-86.49497487437185,0.09803921568627451,0.006868844061927589
-85.11306532663316,0.08848039215686274,0.006554020198782988
-83.73115577889446,0.09338235294117647,0.006667935679612686
-82.34924623115577,0.09215686274509804,0.006736031726640794
-80.96733668341707,0.09681372549019608,0.006869195491944792
-79.58542713567839,0.09068627450980393,0.006600537299373106
-78.20351758793969,0.07352941176470587,0.005974300547365873
-76.821608040201,0.08431372549019608,0.006449405067840707
-75.4396984924623,0.0857843137254902,0.006411059777669523
-74.05778894472361,0.08308823529411766,0.006362456688167747
-72.67587939698493,0.08161764705882353,0.0062967727766828204
-71.29396984924622,0.07622549019607844,0.00603859517387557
-69.91206030150754,0.06764705882352942,0.005639860803494968
-68.53015075376884,0.06715686274509804,0.005760626245214355
-67.14824120603015,0.06446078431372548,0.005637546816352846
-65.76633165829145,0.06936274509803922,0.005802787188723072
-64.38442211055276,0.06666666666666667,0.005713279117386439
-63.00251256281406,0.05784313725490196,0.005349850307167187
-61.620603015075375,0.056862745098039215,0.005252740091471291
-60.238693467336674,0.0517156862745098,0.004989105847946849
-58.85678391959799,0.052450980392156864,0.004985225936367134
-57.474874371859286,0.04264705882352941,0.004510407067220329
-56.0929648241206,0.051470588235294115,0.004924654048717401
-54.7110552763819,0.043627450980392155,0.004602249256957082
-53.32914572864321,0.039705882352941174,0.004356717033573191
-51.94723618090451,0.035784313725490194,0.0041649850305379025
-50.565326633165824,0.04142156862745098,0.0045251551575289485
-49.18341708542712,0.039705882352941174,0.004333019946224592
-47.80150753768844,0.03161764705882353,0.003917432839752093
-46.419597989949736,0.03137254901960784,0.0038756190303737862
-45.03768844221105,0.032352941176470584,0.00393804652884249
-43.65577889447235,0.030882352941176472,0.00388701637619964
-42.27386934673366,0.031127450980392157,0.0038904772833441795
-40.89195979899496,0.03161764705882353,0.0038797378676240194
-39.510050251256274,0.024754901960784316,0.0034840067551686477
-38.12814070351757,0.024509803921568627,0.0034076449537289817
-36.74623115577889,0.028676470588235296,0.0037527878740527734
-35.364321608040186,0.023529411764705882,0.0033668903658703063
-33.9824120603015,0.023774509803921567,0.0033799969031767527
-32.6005025125628,0.026715686274509806,0.0035942283200698986
-31.218592964824097,0.025245098039215687,0.0035286926321921636
-29.836683417085425,0.021813725490196077,0.003284694622587247
-28.454773869346724,0.020833333333333336,0.0031967645061041147
-27.072864321608023,0.022794117647058826,0.003315231993170823
-25.69095477386935,0.025490196078431372,0.0035062341929973017
-24.30904522613065,0.026715686274509806,0.0035879835471903515
-22.92713567839195,0.025735294117647058,0.003521910217893034
-21.545226130653248,0.027696078431372548,0.0036178185447353654
-20.163316582914575,0.027696078431372548,0.003698368080137103
-18.781407035175874,0.030882352941176472,0.0038356876776849368
-17.399497487437174,0.03014705882352941,0.0038705949902342164
-16.017587939698473,0.027205882352941177,0.003655497982931954
-14.6356783919598,0.0303921568627451,0.003792360652581741
-13.2537688442211,0.03406862745098039,0.0040645083893303905
-11.871859296482398,0.03308823529411765,0.004083875133425531
-10.489949748743697,0.03651960784313726,0.004174205533935438
-9.108040201005025,0.035784313725490194,0.004164227266914709
-7.726130653266324,0.04068627450980392,0.004450555628168011
-6.344221105527623,0.04093137254901961,0.004472589886063952
-4.962311557788922,0.04338235294117647,0.004552222521492498
-3.58040201005025,0.04264705882352941,0.004521743546334131
-2.198492462311549,0.05122549019607843,0.004948980735658658
-0.816582914572848,0.04166666666666667,0.004456072642868852
0.5653266331658529,0.05220588235294117,0.0050110494411432106
1.9472361809045253,0.05122549019607843,0.004969809813818506
3.329145728643226,0.054901960784313725,0.005134653646230532
4.711055276381927,0.059313725490196076,0.00542505173620996
6.092964824120628,0.06691176470588235,0.0057396152305162085
7.4748743718593005,0.061764705882352944,0.005490657437635441
8.856783919598001,0.06372549019607843,0.005494070079111298
10.238693467336702,0.06372549019607843,0.00550910102077849
11.620603015075403,0.07647058823529412,0.006051101473430851
13.002512562814076,0.07573529411764707,0.0060501314544879805
14.384422110552777,0.07892156862745098,0.0061687960940471735
15.766331658291477,0.08455882352941177,0.0063689615526583195
17.14824120603015,0.0821078431372549,0.006294163005214372
18.53015075376885,0.0821078431372549,0.006225173312646602
19.91206030150755,0.08872549019607844,0.006504668460331814
21.293969849246253,0.07990196078431372,0.0063018561819883955
22.675879396984925,0.08700980392156862,0.006424687721910528
24.057788944723626,0.08259803921568627,0.006351079553888438
25.439698492462327,0.0909313725490196,0.0066577678635039595
26.821608040201028,0.09705882352941177,0.006983418543308261
28.2035175879397,0.09705882352941175,0.006899588870775686
29.5854271356784,0.10147058823529412,0.006989236590596422
30.967336683417102,0.10637254901960784,0.007301437001242438
32.3492462311558,0.10416666666666666,0.007255510842716793
33.731155778894475,0.09362745098039216,0.006724329332103009
35.113065326633176,0.09779411764705882,0.0068159722105417065
36.49497487437188,0.11151960784313725,0.007425155121667356
37.87688442211058,0.11200980392156862,0.007330684985779249
39.25879396984925,0.1139705882352941,0.007435008789163734
40.64070351758795,0.10857843137254902,0.007225424127633761
42.02261306532665,0.11691176470588235,0.007568266984602615
43.40452261306535,0.12352941176470589,0.007672576989002915
44.786432160804026,0.12181372549019608,0.0076630759555244374
46.16834170854273,0.11838235294117647,0.0076732043101435205
47.55025125628143,0.11911764705882352,0.007615867823340755
48.93216080402013,0.12745098039215685,0.007917727423319199
50.3140703517588,0.12352941176470589,0.0077058508128403725
51.6959798994975,0.12524509803921569,0.007814794120317584
53.0778894472362,0.1306372549019608,0.007950930943771545
54.4597989949749,0.11862745098039215,0.0076022357016424244
55.841708542713576,0.1340686274509804,0.00808696020478672
57.22361809045228,0.1281862745098039,0.007899450408278634
58.60552763819098,0.12401960784313726,0.007687976999763552
59.98743718592965,0.13970588235294118,0.008291010182442852
61.36934673366835,0.12916666666666665,0.007886268993506317
62.75125628140705,0.12794117647058822,0.007965976115203097
64.13316582914575,0.13357843137254902,0.008005391888597327
65.51507537688443,0.14068627450980392,0.008301641040303922
66.89698492462313,0.12941176470588237,0.007914791645233805
68.27889447236183,0.13725490196078433,0.00806423364514354
69.66080402010053,0.12990196078431374,0.007973574954781664
71.0427135678392,0.14313725490196078,0.008285002523513513
72.4246231155779,0.1409313725490196,0.008260969207309884
73.8065326633166,0.1502450980392157,0.008525246290978401
75.1884422110553,0.15465686274509804,0.008671055206987358
76.57035175879398,0.14044117647058824,0.008366324968856895
77.95226130653268,0.13725490196078433,0.008124259849633279
79.33417085427138,0.146078431372549,0.008493681122705859
80.71608040201008,0.13970588235294118,0.008286557549764255
82.09798994974875,0.1477941176470588,0.00847882439723335
83.47989949748745,0.15490196078431373,0.008773010849904679
84.86180904522615,0.14387254901960783,0.008376616375264694
86.24371859296485,0.15980392156862744,0.008793630758485427
87.62562814070353,0.1522058823529412,0.0085691799619038
89.00753768844223,0.15441176470588236,0.008655902313043792
90.38944723618093,0.1428921568627451,0.008368829772648615
91.77135678391963,0.15784313725490196,0.00883033249904153
93.1532663316583,0.1644607843137255,0.008881227117875248
94.535175879397,0.1556372549019608,0.008585005681986243
95.9170854271357,0.1477941176470588,0.0084847419381038
97.2989949748744,0.1568627450980392,0.008721863006742086
98.6809045226131,0.15980392156862744,0.008737809772792524
100.0628140703518,0.1556372549019608,0.00872309869163563
101.44472361809045,0.16691176470588234,0.009021072074370187
102.82663316582915,0.16102941176470587,0.008888824222480753
104.20854271356785,0.1568627450980392,0.008794205554927716
105.59045226130655,0.15833333333333333,0.00869065964170064
106.97236180904525,0.15122549019607845,0.008613593764085856
108.35427135678395,0.15073529411764708,0.008701512300534441
109.73618090452266,0.14852941176470588,0.008354760242318095
111.1180904522613,0.17696078431372547,0.009272362120640466
112.5,0.15735294117647058,0.00879132864838486
