LECROYWRHRO66Zi,58470,Waveform
Segments,1,SegmentSize,500002
Segment,TrigTime,TimeSinceSegment1
#1,12-Feb-2026 14:17:27,0                 
Time,Ampl
-0.0522000375,-0.00298
-0.0521998375,-0.00263
-0.0521996375,-0.00377
-0.0521994375,-0.00314
-0.0521992375,-0.00422
-0.0521990375,-0.00374
-0.0521988375,-0.00397
-0.0521986375,-0.00422
-0.0521984375,-0.00558
-0.0521982375,-0.00558
-0.0521980375,-0.00558
-0.0521978375,-0.00558
-0.0521976375,-0.00558
-0.0521974375,-0.00558
-0.0521972375,-0.00558
-0.0521970375,-0.00558
-0.0521968375,-0.00558
-0.0521966375,-0.00491
-0.0521964375,-0.00558
-0.0521962375,-0.00487
-0.0521960375,-0.00416
-0.0521958375,-0.00271
-0.0521956375,-0.00188
-0.0521954375,-0.00078
-0.0521952375,-0.00197
-0.0521950375,-0.00276
-0.0521948375,-0.0038
-0.0521946375,-0.00558
-0.0521944375,-0.0045
-0.0521942375,-0.00558
-0.0521940375,-0.00558
-0.0521938375,-0.00558
-0.0521936375,-0.00558
-0.0521934375,-0.00386
-0.0521932375,-0.00449
-0.0521930375,-0.00558
-0.0521928375,-0.00423
-0.0521926375,-0.00531
-0.0521924375,-0.00212
-0.0521922375,-0.00332
-0.0521920375,-0.00455
-0.0521918375,-0.00558
-0.0521916375,-0.00558
-0.0521914375,-0.00558
-0.0521912375,-0.00539
-0.0521910375,-0.00493
-0.0521908375,-0.00558
-0.0521906375,-0.00468
-0.0521904375,-0.00526
-0.0521902375,-0.00554
-0.0521900375,-0.0021
-0.0521898375,-0.00393
-0.0521896375,-0.00359
-0.0521894375,-0.00312
-0.0521892375,-0.00256
-0.0521890375,-0.0022
-0.0521888375,-0.00181
-0.0521886375,-0.00227
-0.0521884375,-0.0009
-0.0521882375,-0.00212
-0.0521880375,-0.00196
-0.0521878375,-0.00188
-0.0521876375,-0.00139
-0.0521874375,-0.00229
-0.0521872375,-0.00117
-0.0521870375,-0.00112
-0.0521868375,-0.0016
-0.0521866375,-0.00264
-0.0521864375,-0.00255
-0.0521862375,-0.00307
-0.0521860375,-0.00247
-0.0521858375,-0.0019
-0.0521856375,-0.00259
-0.0521854375,-0.00187
-0.0521852375,-0.00207
-0.0521850375,-0.00263
-0.0521848375,-0.00241
-0.0521846375,-0.00284
-0.0521844375,-0.00285
-0.0521842375,-0.00349
-0.0521840375,-0.00474
-0.0521838375,-0.00198
-0.0521836375,-0.0038
-0.0521834375,-0.00205
-0.0521832375,-0.00294
-0.0521830375,-0.00212
-0.0521828375,-0.00119
-0.0521826375,-0.00298
-0.0521824375,-0.00359
-0.0521822375,-0.00259
-0.0521820375,-0.00367
-0.0521818375,-0.00486
-0.0521816375,-0.00538
-0.0521814375,-0.00251
-0.0521812375,-0.00466
-0.0521810375,-0.00497
-0.0521808375,-0.00441
-0.0521806375,-0.00558
-0.0521804375,-0.00459
-0.0521802375,-0.00558
-0.0521800375,-0.00453
-0.0521798375,-0.00402
-0.0521796375,-0.00423
-0.0521794375,-0.00317
-0.0521792375,-0.00558
-0.0521790375,-0.00406
-0.0521788375,-0.00408
-0.0521786375,-0.00523
-0.0521784375,-0.00399
-0.0521782375,-0.00558
-0.0521780375,-0.00469
-0.0521778375,-0.00558
-0.0521776375,-0.00558
-0.0521774375,-0.00303
-0.0521772375,-0.00557
-0.0521770375,-0.00483
-0.0521768375,-0.00502
-0.0521766375,-0.00441
-0.0521764375,-0.0053
-0.0521762375,-0.00558
-0.0521760375,-0.00558
-0.0521758375,-0.00558
-0.0521756375,-0.00558
-0.0521754375,-0.00437
-0.0521752375,-0.00405
-0.0521750375,-0.00427
-0.0521748375,-0.00421
-0.0521746375,-0.00525
-0.0521744375,-0.0024
-0.0521742375,-0.0025
-0.0521740375,-0.00317
-0.0521738375,5e-005
-0.0521736375,0.00037
-0.0521734375,0.0025
-0.0521732375,0.003
-0.0521730375,0.00059
-0.0521728375,0.00028
-0.0521726375,-0.00174
-0.0521724375,-0.00171
-0.0521722375,-0.0024
-0.0521720375,-0.0025
-0.0521718375,-0.00348
-0.0521716375,-0.00558
-0.0521714375,-0.00548
-0.0521712375,-0.00558
-0.0521710375,-0.00558
-0.0521708375,-0.00553
-0.0521706375,-0.00558
-0.0521704375,-0.00557
-0.0521702375,-0.0052
-0.0521700375,-0.00472
-0.0521698375,-0.00445
-0.0521696375,-0.00558
-0.0521694375,-0.00461
-0.0521692375,-0.00549
-0.0521690375,-0.00148
-0.0521688375,-0.00361
-0.0521686375,-0.00286
-0.0521684375,-0.00113
-0.0521682375,-0.00252
-0.0521680375,-0.003
-0.0521678375,-0.00304
-0.0521676375,-0.00425
-0.0521674375,-0.00327
-0.0521672375,-0.00357
-0.0521670375,-0.00362
-0.0521668375,-0.00423
-0.0521666375,-0.00558
-0.0521664375,-0.00437
-0.0521662375,-0.00513
-0.0521660375,-0.00495
-0.0521658375,-0.00394
-0.0521656375,-0.00353
-0.0521654375,-0.00256
-0.0521652375,-0.00213
-0.0521650375,-0.00343
-0.0521648375,-0.00486
-0.0521646375,-0.00375
-0.0521644375,-0.00488
-0.0521642375,-0.00558
-0.0521640375,-0.00466
-0.0521638375,-0.00418
-0.0521636375,-0.00382
-0.0521634375,-0.00379
-0.0521632375,-0.0043
-0.0521630375,-0.00377
-0.0521628375,-0.00085
-0.0521626375,-0.00361
-0.0521624375,-0.00076
-0.0521622375,-0.00445
-0.0521620375,-0.00242
-0.0521618375,-0.00135
-0.0521616375,-0.00268
-0.0521614375,-0.00249
-0.0521612375,-0.00417
-0.0521610375,-0.00339
-0.0521608375,-0.00453
-0.0521606375,-0.00484
-0.0521604375,-0.00277
-0.0521602375,-0.00413
-0.0521600375,-0.00446
-0.0521598375,-0.00436
-0.0521596375,-0.00513
-0.0521594375,-0.00408
-0.0521592375,-0.00558
-0.0521590375,-0.00523
-0.0521588375,-0.00468
-0.0521586375,-0.00519
-0.0521584375,-0.00429
-0.0521582375,-0.00456
-0.0521580375,-0.0037
-0.0521578375,-0.00322
-0.0521576375,-0.00273
-0.0521574375,-0.00274
-0.0521572375,-0.00139
-0.0521570375,-0.00114
-0.0521568375,-0.00201
-0.0521566375,-0.00071
-0.0521564375,0.00092
-0.0521562375,-0.00171
-0.0521560375,-0.00249
-0.0521558375,-0.00225
-0.0521556375,-0.00199
-0.0521554375,-0.0009
-0.0521552375,-0.0012
-0.0521550375,-0.00201
-0.0521548375,-0.00143
-0.0521546375,-0.00231
-0.0521544375,-0.00141
-0.0521542375,-0.00252
-0.0521540375,-0.00328
-0.0521538375,-0.00262
-0.0521536375,-0.00446
-0.0521534375,-0.00266
-0.0521532375,-0.00396
-0.0521530375,-0.00558
-0.0521528375,-0.00507
-0.0521526375,-0.00553
-0.0521524375,-0.00555
-0.0521522375,-0.00332
-0.0521520375,-0.00558
-0.0521518375,-0.00546
-0.0521516375,-0.00558
-0.0521514375,-0.00558
-0.0521512375,-0.00558
-0.0521510375,-0.00558
-0.0521508375,-0.00483
-0.0521506375,-0.00558
-0.0521504375,-0.00455
-0.0521502375,-0.00489
-0.0521500375,-0.00385
-0.0521498375,-0.00183
-0.0521496375,-0.00173
-0.0521494375,-0.00076
-0.0521492375,-0.00176
-0.0521490375,-0.00107
-0.0521488375,-0.00131
-0.0521486375,-0.00283
-0.0521484375,-0.00139
-0.0521482375,-0.00317
-0.0521480375,-0.0007
-0.0521478375,-0.00258
-0.0521476375,-0.00417
-0.0521474375,-0.00398
-0.0521472375,-0.0048
-0.0521470375,-0.00357
-0.0521468375,-0.00327
-0.0521466375,-0.00558
-0.0521464375,-0.0051
-0.0521462375,-0.00558
-0.0521460375,-0.00501
-0.0521458375,-0.00534
-0.0521456375,-0.00429
-0.0521454375,-0.0038
-0.0521452375,-0.0055
-0.0521450375,-0.00558
-0.0521448375,-0.00558
-0.0521446375,-0.00558
-0.0521444375,-0.0046
-0.0521442375,-0.00307
-0.0521440375,-0.00383
-0.0521438375,-0.00192
-0.0521436375,-0.00274
-0.0521434375,-0.00192
-0.0521432375,-0.00057
-0.0521430375,-0.00137
-0.0521428375,-0.0009
-0.0521426375,-0.00249
-0.0521424375,-0.00143
-0.0521422375,-0.0009
-0.0521420375,-0.00256
-0.0521418375,-0.00413
-0.0521416375,-0.00449
-0.0521414375,-0.00258
-0.0521412375,-0.00498
-0.0521410375,-0.00558
-0.0521408375,-0.00558
-0.0521406375,-0.00558
-0.0521404375,-0.00558
-0.0521402375,-0.00558
-0.0521400375,-0.00546
-0.0521398375,-0.00382
-0.0521396375,-0.00332
-0.0521394375,-0.00193
-0.0521392375,-0.00364
-0.0521390375,-0.00375
-0.0521388375,-0.00438
-0.0521386375,-0.00355
-0.0521384375,-0.00354
-0.0521382375,-0.00327
-0.0521380375,-0.00355
-0.0521378375,-0.00362
-0.0521376375,-0.00484
-0.0521374375,-0.00414
-0.0521372375,-0.00531
-0.0521370375,-0.00374
-0.0521368375,-0.00392
-0.0521366375,-0.00558
-0.0521364375,-0.00319
-0.0521362375,-0.00251
-0.0521360375,-0.00403
-0.0521358375,-0.00254
-0.0521356375,-0.0042
-0.0521354375,-0.00278
-0.0521352375,-0.00196
-0.0521350375,-0.00242
-0.0521348375,-0.00132
-0.0521346375,-0.00367
-0.0521344375,-0.00056
-0.0521342375,-0.00336
-0.0521340375,-0.00299
-0.0521338375,-0.00325
-0.0521336375,-0.00453
-0.0521334375,-0.00236
-0.0521332375,-0.00488
-0.0521330375,-0.00296
-0.0521328375,-0.00531
-0.0521326375,-0.00558
