LECROYWRHRO66Zi,58470,Waveform
Segments,1,SegmentSize,500002
Segment,TrigTime,TimeSinceSegment1
#1,12-Feb-2026 14:16:13,0                 
Time,Ampl
-0.0522000332,-0.0036
-0.0521998332,-0.00463
-0.0521996332,-0.00534
-0.0521994332,-0.00524
-0.0521992332,-0.00426
-0.0521990332,-0.00421
-0.0521988332,-0.00434
-0.0521986332,-0.00301
-0.0521984332,-0.0041
-0.0521982332,-0.00327
-0.0521980332,-0.00162
-0.0521978332,-0.00384
-0.0521976332,-0.00354
-0.0521974332,-0.00292
-0.0521972332,-0.00345
-0.0521970332,-0.00154
-0.0521968332,-0.00351
-0.0521966332,-0.00309
-0.0521964332,-0.00305
-0.0521962332,-0.00394
-0.0521960332,-0.00309
-0.0521958332,-0.0042
-0.0521956332,-0.00352
-0.0521954332,-0.00396
-0.0521952332,-0.00299
-0.0521950332,-0.00119
-0.0521948332,-0.00343
-0.0521946332,-0.00132
-0.0521944332,-0.00386
-0.0521942332,-0.00339
-0.0521940332,-0.00371
-0.0521938332,-0.00548
-0.0521936332,-0.0047
-0.0521934332,-0.00517
-0.0521932332,-0.00503
-0.0521930332,-0.00262
-0.0521928332,-0.00383
-0.0521926332,-0.0025
-0.0521924332,-0.00252
-0.0521922332,-0.00189
-0.0521920332,-0.00021
-0.0521918332,-0.00215
-0.0521916332,-0.00099
-0.0521914332,-0.00185
-0.0521912332,-0.00249
-0.0521910332,-0.00293
-0.0521908332,-0.00505
-0.0521906332,-0.00397
-0.0521904332,-0.0047
-0.0521902332,-0.00527
-0.0521900332,-0.00264
-0.0521898332,-0.00369
-0.0521896332,-0.00275
-0.0521894332,-0.00461
-0.0521892332,-0.00282
-0.0521890332,-0.00304
-0.0521888332,-0.00267
-0.0521886332,-0.00087
-0.0521884332,-0.00091
-0.0521882332,-0.00107
-0.0521880332,-0.00093
-0.0521878332,-0.00136
-0.0521876332,-0.00102
-0.0521874332,-0.0025
-0.0521872332,-0.00295
-0.0521870332,-0.00283
-0.0521868332,-0.00438
-0.0521866332,-0.00501
-0.0521864332,-0.00441
-0.0521862332,-0.00509
-0.0521860332,-0.00353
-0.0521858332,-0.00538
-0.0521856332,-0.00264
-0.0521854332,-0.00287
-0.0521852332,-0.00451
-0.0521850332,-0.00107
-0.0521848332,-0.00046
-0.0521846332,0.00072
-0.0521844332,0.00085
-0.0521842332,-0.00204
-0.0521840332,-0.00076
-0.0521838332,-0.00204
-0.0521836332,-0.00233
-0.0521834332,-0.00288
-0.0521832332,-0.00192
-0.0521830332,-0.00236
-0.0521828332,-0.00526
-0.0521826332,-0.00291
-0.0521824332,-0.00466
-0.0521822332,-0.00327
-0.0521820332,-0.00201
-0.0521818332,-0.00278
-0.0521816332,-0.00406
-0.0521814332,-0.00345
-0.0521812332,-0.00558
-0.0521810332,-0.00507
-0.0521808332,-0.00558
-0.0521806332,-0.00467
-0.0521804332,-0.00396
-0.0521802332,-0.00453
-0.0521800332,-0.00322
-0.0521798332,-0.00558
-0.0521796332,-0.0047
-0.0521794332,-0.00558
-0.0521792332,-0.00558
-0.0521790332,-0.00511
-0.0521788332,-0.00558
-0.0521786332,-0.00558
-0.0521784332,-0.00557
-0.0521782332,-0.00482
-0.0521780332,-0.0034
-0.0521778332,-0.00558
-0.0521776332,-0.00343
-0.0521774332,-0.00363
-0.0521772332,-0.00349
-0.0521770332,-0.00202
-0.0521768332,-0.00453
-0.0521766332,-0.00334
-0.0521764332,-0.00372
-0.0521762332,-0.00336
-0.0521760332,-0.00387
-0.0521758332,-0.00395
-0.0521756332,-0.00394
-0.0521754332,-0.00321
-0.0521752332,-0.00369
-0.0521750332,-0.00342
-0.0521748332,-0.00374
-0.0521746332,-0.00558
-0.0521744332,-0.00486
-0.0521742332,-0.00558
